sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc1_1211_X.jpg	9	10	2.176591e+03	1.007812e+01
304	2	Fc1_1211_X.jpg	11	10	1.789797e+03	1.085938e+01
304	3	Fc1_1221_Y.jpg	22	20	1.757270e+03	1.867188e+01
304	4	Fc1_1221_Y.jpg	19	20	1.742433e+03	1.906250e+01
304	5	Fc1_1231_X.jpg	39	40	1.673495e+03	4.093750e+01
304	6	Fc1_1231_X.jpg	38	40	1.289910e+03	4.054688e+01
304	7	Fc1_3221_Y.jpg	50	50	1.856604e+03	4.953125e+01
304	8	Fc1_2221_Y.jpg	29	30	1.822835e+03	3.039062e+01
304	9	Fc1_1221_Y.jpg	20	20	1.456829e+03	1.867188e+01
304	10	Fc1_1231_X.jpg	41	40	1.389978e+03	3.859375e+01
304	11	Fc1_1231_X.jpg	40	40	1.406758e+03	4.132812e+01
304	12	Fc1_1211_X.jpg	10	10	2.141877e+03	1.007812e+01
304	13	Fc1_2221_Y.jpg	32	30	9.900657e+02	30
304	14	Fc1_3221_Y.jpg	48	50	1.757645e+03	5.109375e+01
304	15	Fc1_3221_Y.jpg	50	50	2.457685e+03	5.031250e+01
304	16	Fc1_1221_X.jpg	30	30	1.705433e+03	30
304	17	Fc1_1221_X.jpg	31	30	7.373490e+02	30
304	18	Fc1_1211_X.jpg	8	10	2.325152e+03	9.296875e+00
304	19	Fc1_2221_Y.jpg	30	30	1.089640e+03	30
304	20	Fc1_2221_Y.jpg	29	30	9.722800e+02	3.234375e+01
304	21	Fc1_3221_Y.jpg	51	50	2.026172e+03	5.226562e+01
304	22	Fc1_3221_Y.jpg	52	50	1.990298e+03	4.992188e+01
304	23	Fc1_1221_X.jpg	32	30	1.254423e+03	30
304	24	Fc1_1221_X.jpg	30	30	1.123041e+03	30
304	25	Fc1_1231_X.jpg	42	40	1.673438e+03	3.898438e+01
304	26	Fc1_1221_X.jpg	31	30	1.272568e+03	30
304	27	Fc1_1211_X.jpg	10	10	2.006933e+03	1.085938e+01
304	28	Fc1_1211_X.jpg	9	10	1.959570e+03	9.296875e+00
304	29	Fc1_1221_X.jpg	30	30	9.050575e+02	30
304	30	Fc1_1231_X.jpg	39	40	2.040494e+03	4.132812e+01
304	31	Fc1_1221_Y.jpg	21	20	2.089695e+03	1.789062e+01
304	32	Fc1_1221_Y.jpg	20	20	1.825207e+03	1.984375e+01
304	33	Fc1_1221_Y.jpg	22	20	1.840450e+03	1.906250e+01
304	34	Fc1_2221_Y.jpg	29	30	1.057050e+03	30
304	35	Fc1_2221_Y.jpg	32	30	1.055981e+03	30
304	36	Fc1_3221_Y.jpg	50	50	1.771788e+03	5.031250e+01
