sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc3_1211.jpg	81	80	5.009567e+03	5.375000e+01
304	2	Fc3_1211.jpg	80	80	1.922061e+03	80
304	3	Fc3_1313.jpg	69	70	2.305822e+03	70
304	4	Fc3_1313.jpg	71	70	1.487268e+03	7.312500e+01
304	5	Fc3_1312.jpg	40	40	3.389398e+03	4.937500e+01
304	6	Fc3_1312.jpg	40	40	1.553694e+03	40
304	7	Fc3_1313.jpg	70	70	3.356664e+03	4.937500e+01
304	8	Fc3_1211.jpg	79	80	1.972661e+03	8.062500e+01
304	9	Fc3_1211.jpg	82	80	2.188764e+03	80
304	10	Fc3_1313.jpg	70	70	3.406285e+03	70
304	11	Fc3_1112.jpg	89	90	3.308862e+03	90
304	12	Fc3_1213.jpg	52	50	5.007904e+03	4.375000e+01
304	13	Fc3_1213.jpg	50	50	1.555613e+03	50
304	14	Fc3_1312.jpg	41	40	2.924636e+03	4.125000e+01
304	15	Fc3_1111.jpg	30	30	4.755458e+03	3.062500e+01
304	16	Fc3_1112.jpg	92	90	3.890190e+03	9.187500e+01
304	17	Fc3_1112.jpg	90	90	2.204757e+03	9.062500e+01
304	18	Fc3_1213.jpg	49	50	4.523941e+03	7.062500e+01
304	19	Fc3_1213.jpg	48	50	2.653029e+03	5.062500e+01
304	20	Fc3_1312.jpg	38	40	2.705841e+03	70
304	21	Fc3_1312.jpg	42	40	2.640181e+03	40
304	22	Fc3_1213.jpg	51	50	4.657055e+03	50
304	23	Fc3_1312.jpg	39	40	2.538554e+03	40
304	24	Fc3_1213.jpg	50	50	2.421819e+03	4.875000e+01
304	25	Fc3_1111.jpg	28	30	2.822009e+03	3.062500e+01
304	26	Fc3_1111.jpg	32	30	2.556803e+03	3.062500e+01
304	27	Fc3_1111.jpg	31	30	2.072795e+03	3.062500e+01
304	28	Fc3_1313.jpg	72	70	3.155660e+03	7.125000e+01
304	29	Fc3_1313.jpg	70	70	2.270867e+03	70
304	30	Fc3_1211.jpg	80	80	5.007767e+03	7.187500e+01
304	31	Fc3_1112.jpg	88	90	2.339687e+03	8.937500e+01
304	32	Fc3_1112.jpg	90	90	2.021194e+03	90
304	33	Fc3_1111.jpg	29	30	4.174014e+03	3.125000e+01
304	34	Fc3_1111.jpg	30	30	2.288939e+03	30
304	35	Fc3_1211.jpg	78	80	2.421740e+03	8.062500e+01
304	36	Fc3_1112.jpg	90	90	1.988207e+03	9.312500e+01
