sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc3_1312.jpg	40	40	3.699509e+03	40
304	2	Fc3_1312.jpg	40	40	1.904601e+03	4.125000e+01
304	3	Fc3_1112.jpg	89	90	2.096857e+03	90
304	4	Fc3_1112.jpg	91	90	2.056771e+03	90
304	5	Fc3_1312.jpg	38	40	2.128533e+03	40
304	6	Fc3_1312.jpg	41	40	2.221582e+03	3.937500e+01
304	7	Fc3_1213.jpg	49	50	2.645041e+03	4.875000e+01
304	8	Fc3_1111.jpg	32	30	2.128899e+03	2.937500e+01
304	9	Fc3_1111.jpg	30	30	2.138547e+03	3.125000e+01
304	10	Fc3_1112.jpg	90	90	2.710660e+03	9.062500e+01
304	11	Fc3_1211.jpg	78	80	2.227645e+03	7.812500e+01
304	12	Fc3_1313.jpg	70	70	3.596033e+03	7.125000e+01
304	13	Fc3_1313.jpg	71	70	1.520022e+03	70
304	14	Fc3_1213.jpg	50	50	2.509353e+03	5.062500e+01
304	15	Fc3_1312.jpg	40	40	4.214074e+03	3.812500e+01
304	16	Fc3_1111.jpg	28	30	1.975331e+03	2.937500e+01
304	17	Fc3_1111.jpg	29	30	2.019277e+03	2.937500e+01
304	18	Fc3_1313.jpg	68	70	2.845354e+03	7.125000e+01
304	19	Fc3_1112.jpg	90	90	2.347829e+03	90
304	20	Fc3_1112.jpg	88	90	3.107685e+03	9.062500e+01
304	21	Fc3_1313.jpg	70	70	3.429981e+03	6.937500e+01
304	22	Fc3_1111.jpg	30	30	1.927631e+03	2.937500e+01
304	23	Fc3_1211.jpg	80	80	2.831611e+03	7.937500e+01
304	24	Fc3_1112.jpg	90	90	2.279666e+03	9.062500e+01
304	25	Fc3_1111.jpg	31	30	1.993146e+03	3.125000e+01
304	26	Fc3_1211.jpg	81	80	1.844633e+03	80
304	27	Fc3_1211.jpg	80	80	1.853921e+03	8.125000e+01
304	28	Fc3_1213.jpg	50	50	2.628435e+03	4.875000e+01
304	29	Fc3_1213.jpg	52	50	1.420754e+03	4.937500e+01
304	30	Fc3_1312.jpg	42	40	2.396092e+03	4.125000e+01
304	31	Fc3_1213.jpg	48	50	3.037536e+03	4.937500e+01
304	32	Fc3_1213.jpg	50	50	1.437764e+03	4.937500e+01
304	33	Fc3_1313.jpg	69	70	2.062479e+03	70
304	34	Fc3_1313.jpg	72	70	2.341082e+03	70
304	35	Fc3_1211.jpg	79	80	3.799685e+03	80
304	36	Fc3_1211.jpg	80	80	2.324459e+03	8.062500e+01
