sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc1_1221_Y.jpg	18	20	3.393219e+03	2.023438e+01
304	2	Fc1_1221_Y.jpg	19	20	1.774334e+03	1.828125e+01
304	3	Fc1_1221_Y.jpg	22	20	1.957330e+03	1.906250e+01
304	4	Fc1_2221_Y.jpg	30	30	1.391044e+03	30
304	5	Fc1_2221_Y.jpg	28	30	2.810958e+03	2.960938e+01
304	6	Fc1_1221_Y.jpg	21	20	1.757747e+03	30
304	7	Fc1_1221_X.jpg	29	30	3.294476e+03	30
304	8	Fc1_1221_X.jpg	32	30	1.440440e+03	2.726562e+01
304	9	Fc1_1231_X.jpg	39	40	2.324646e+03	3.976562e+01
304	10	Fc1_1231_X.jpg	41	40	1.657681e+03	4.132812e+01
304	11	Fc1_1231_X.jpg	42	40	1.810437e+03	3.898438e+01
304	12	Fc1_1221_X.jpg	30	30	1.824121e+03	30
304	13	Fc1_1221_X.jpg	30	30	9.225112e+02	3.234375e+01
304	14	Fc1_2221_Y.jpg	28	30	1.340934e+03	30
304	15	Fc1_1221_X.jpg	29	30	2.691061e+03	2.960938e+01
304	16	Fc1_1211_X.jpg	9	10	2.673671e+03	1.125000e+01
304	17	Fc1_3221_Y.jpg	48	50	2.158273e+03	5.109375e+01
304	18	Fc1_3221_Y.jpg	50	50	2.226418e+03	4.875000e+01
304	19	Fc1_1221_Y.jpg	20	20	1.408930e+03	30
304	20	Fc1_1221_Y.jpg	18	20	1.491145e+03	1.906250e+01
304	21	Fc1_1221_X.jpg	32	30	2.006531e+03	3.039062e+01
304	22	Fc1_1231_X.jpg	38	40	2.359128e+03	3.937500e+01
304	23	Fc1_2221_Y.jpg	30	30	2.026159e+03	3.039062e+01
304	24	Fc1_2221_Y.jpg	30	30	8.581428e+02	30
304	25	Fc1_2221_Y.jpg	28	30	1.540890e+03	30
304	26	Fc1_1231_X.jpg	40	40	3.526043e+03	3.976562e+01
304	27	Fc1_1231_X.jpg	39	40	1.657675e+03	4.054688e+01
304	28	Fc1_3221_Y.jpg	49	50	2.992579e+03	4.992188e+01
304	29	Fc1_1211_X.jpg	11	10	2.306113e+03	1.007812e+01
304	30	Fc1_3221_Y.jpg	51	50	2.093039e+03	5.148438e+01
304	31	Fc1_3221_Y.jpg	52	50	2.057863e+03	4.953125e+01
304	32	Fc1_1211_X.jpg	8	10	2.309607e+03	9.296875e+00
304	33	Fc1_1211_X.jpg	10	10	2.325866e+03	8.515625e+00
304	34	Fc1_3221_Y.jpg	48	50	2.041790e+03	4.992188e+01
304	35	Fc1_1211_X.jpg	12	10	2.975171e+03	1.085938e+01
304	36	Fc1_1211_X.jpg	9	10	2.174616e+03	1.007812e+01
