sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc3_1112.jpg	92	90	2.530124e+03	9.125000e+01
304	2	Fc3_1112.jpg	90	90	2.036471e+03	9.062500e+01
304	3	Fc3_1211.jpg	82	80	3.079890e+03	7.875000e+01
304	4	Fc3_1112.jpg	90	90	1.970439e+03	9.062500e+01
304	5	Fc3_1211.jpg	81	80	1.860226e+03	8.312500e+01
304	6	Fc3_1313.jpg	70	70	2.813641e+03	7.062500e+01
304	7	Fc3_1312.jpg	40	40	2.812283e+03	3.937500e+01
304	8	Fc3_1312.jpg	38	40	2.186946e+03	40
304	9	Fc3_1211.jpg	80	80	2.312051e+03	80
304	10	Fc3_1211.jpg	79	80	1.789111e+03	7.937500e+01
304	11	Fc3_1211.jpg	80	80	1.753303e+03	8.062500e+01
304	12	Fc3_1211.jpg	78	80	1.888185e+03	80
304	13	Fc3_1112.jpg	91	90	2.028073e+03	90
304	14	Fc3_1112.jpg	90	90	2.772060e+03	8.875000e+01
304	15	Fc3_1112.jpg	89	90	1.936808e+03	90
304	16	Fc3_1213.jpg	48	50	3.128611e+03	4.875000e+01
304	17	Fc3_1213.jpg	50	50	1.671286e+03	50
304	18	Fc3_1213.jpg	52	50	1.853225e+03	50
304	19	Fc3_1312.jpg	42	40	2.094606e+03	40
304	20	Fc3_1313.jpg	70	70	3.212104e+03	7.062500e+01
304	21	Fc3_1111.jpg	29	30	2.160546e+03	3.062500e+01
304	22	Fc3_1111.jpg	30	30	1.803665e+03	30
304	23	Fc3_1213.jpg	49	50	2.212155e+03	50
304	24	Fc3_1312.jpg	40	40	2.226525e+03	40
304	25	Fc3_1312.jpg	40	40	1.652933e+03	3.812500e+01
304	26	Fc3_1312.jpg	41	40	1.819911e+03	4.062500e+01
304	27	Fc3_1111.jpg	28	30	2.010571e+03	3.062500e+01
304	28	Fc3_1111.jpg	31	30	1.987050e+03	30
304	29	Fc3_1111.jpg	30	30	1.903011e+03	2.937500e+01
304	30	Fc3_1111.jpg	32	30	1.822644e+03	2.937500e+01
304	31	Fc3_1313.jpg	72	70	2.194149e+03	7.062500e+01
304	32	Fc3_1313.jpg	71	70	2.021492e+03	6.875000e+01
304	33	Fc3_1213.jpg	50	50	2.845624e+03	4.937500e+01
304	34	Fc3_1213.jpg	50	50	1.753080e+03	50
304	35	Fc3_1313.jpg	69	70	1.526178e+03	6.875000e+01
304	36	Fc3_1313.jpg	70	70	1.886527e+03	7.062500e+01
