sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
304	1	Fc1_1211_X.jpg	11	10	5.005912e+03	1.085938e+01
304	2	Fc1_1211_X.jpg	9	10	4.260619e+03	1.125000e+01
304	3	Fc1_1221_Y.jpg	21	20	5.009237e+03	2.648438e+01
304	4	Fc1_1221_Y.jpg	18	20	4.496683e+03	2.023438e+01
304	5	Fc1_2221_Y.jpg	30	30	3.728678e+03	30
304	6	Fc1_2221_Y.jpg	29	30	2.174075e+03	2.960938e+01
304	7	Fc1_1221_Y.jpg	20	20	4.429475e+03	2.023438e+01
304	8	Fc1_1221_Y.jpg	20	20	2.142490e+03	1.984375e+01
304	9	Fc1_1211_X.jpg	12	10	3.277049e+03	1.046875e+01
304	10	Fc1_1211_X.jpg	8	10	3.961606e+03	1.046875e+01
304	11	Fc1_2221_Y.jpg	28	30	4.127473e+03	4.015625e+01
304	12	Fc1_2221_Y.jpg	31	30	4.477505e+03	30
304	13	Fc1_1211_X.jpg	10	10	3.026103e+03	1.046875e+01
304	14	Fc1_1211_X.jpg	11	10	2.593863e+03	1.007812e+01
304	15	Fc1_2221_Y.jpg	30	30	1.791159e+03	30
304	16	Fc1_2221_Y.jpg	30	30	8.739059e+02	30
304	17	Fc1_1221_Y.jpg	22	20	3.594181e+03	1.945312e+01
304	18	Fc1_1221_Y.jpg	21	20	2.243242e+03	1.984375e+01
304	19	Fc1_1221_X.jpg	29	30	3.326082e+03	30
304	20	Fc1_1221_X.jpg	28	30	1.076542e+03	30
304	21	Fc1_1231_X.jpg	40	40	4.110651e+03	4.054688e+01
304	22	Fc1_1231_X.jpg	40	40	1.642547e+03	3.976562e+01
304	23	Fc1_3221_Y.jpg	50	50	3.242444e+03	5.070312e+01
304	24	Fc1_3221_Y.jpg	48	50	2.541244e+03	4.992188e+01
304	25	Fc1_1221_X.jpg	31	30	2.341744e+03	30
304	26	Fc1_1221_X.jpg	30	30	8.082853e+02	30
304	27	Fc1_1231_X.jpg	41	40	2.425348e+03	3.976562e+01
304	28	Fc1_1231_X.jpg	42	40	3.545253e+03	4.093750e+01
304	29	Fc1_1221_X.jpg	30	30	1.022977e+03	30
304	30	Fc1_1221_X.jpg	29	30	9.762883e+02	30
304	31	Fc1_3221_Y.jpg	52	50	3.678100e+03	5.109375e+01
304	32	Fc1_3221_Y.jpg	49	50	2.659676e+03	4.992188e+01
304	33	Fc1_1231_X.jpg	38	40	2.942278e+03	4.015625e+01
304	34	Fc1_3221_Y.jpg	50	50	2.208280e+03	5.031250e+01
304	35	Fc1_1231_X.jpg	40	40	2.458768e+03	3.976562e+01
304	36	Fc1_3221_Y.jpg	50	50	2.191975e+03	4.953125e+01
