sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
303	1	Fc1_2211_m.jpg	80	80	4.610719e+03	8.125000e+01
303	2	Fc1_2211_m.jpg	81	80	2.074881e+03	7.875000e+01
303	3	Fc1_1211_m.jpg	29	30	4.744435e+03	3.312500e+01
303	4	Fc1_1211_m.jpg	30	30	2.423949e+03	2.875000e+01
303	5	Fc1_1221_m.jpg	89	90	4.526053e+03	5.375000e+01
303	6	Fc1_1221_m.jpg	88	90	2.273722e+03	8.812500e+01
303	7	Fc1_1211_m.jpg	28	30	2.726593e+03	3.125000e+01
303	8	Fc1_1211_m.jpg	31	30	2.107068e+03	2.812500e+01
303	9	Fc1_2211_m.jpg	80	80	4.209084e+03	80
303	10	Fc1_2211_m.jpg	82	80	1.472437e+03	80
303	11	Fc1_1221_m.jpg	92	90	2.790912e+03	90
303	12	Fc1_1221_m.jpg	90	90	2.640987e+03	9.062500e+01
303	13	Fc1_2211_m.jpg	79	80	2.807356e+03	7.937500e+01
303	14	Fc1_2211_m.jpg	80	80	2.374171e+03	80
303	15	Fc1_1221_m.jpg	90	90	2.024749e+03	9.062500e+01
303	16	Fc1_1221_m.jpg	91	90	2.173953e+03	9.062500e+01
303	17	Fc1_1211_m.jpg	30	30	5.007696e+03	3.875000e+01
303	18	Fc1_1211_m.jpg	32	30	1.910290e+03	3.187500e+01
303	19	Fc1_2231_m.jpg	40	40	5.001884e+03	8.375000e+01
303	20	Fc1_2231_m.jpg	39	40	2.633020e+03	3.937500e+01
303	21	Fc1_3221_m.jpg	48	50	5.010088e+03	8.875000e+01
303	22	Fc1_3221_m.jpg	49	50	2.306713e+03	50
303	23	Fc1_3231_m.jpg	72	70	5.010484e+03	60
303	24	Fc1_3231_m.jpg	71	70	1.574664e+03	7.062500e+01
303	25	Fc1_2231_m.jpg	41	40	4.000630e+03	50
303	26	Fc1_2231_m.jpg	42	40	2.324670e+03	4.062500e+01
303	27	Fc1_3221_m.jpg	52	50	5.009639e+03	7.125000e+01
303	28	Fc1_3221_m.jpg	50	50	2.508076e+03	5.125000e+01
303	29	Fc1_2231_m.jpg	40	40	3.443059e+03	3.937500e+01
303	30	Fc1_2231_m.jpg	40	40	2.325390e+03	40
303	31	Fc1_3231_m.jpg	69	70	3.008101e+03	50
303	32	Fc1_3231_m.jpg	70	70	1.505880e+03	7.125000e+01
303	33	Fc1_3221_m.jpg	51	50	3.399491e+03	50
303	34	Fc1_3231_m.jpg	70	70	3.666676e+03	6.937500e+01
303	35	Fc1_3221_m.jpg	50	50	2.097609e+03	4.937500e+01
303	36	Fc1_3231_m.jpg	68	70	1.781304e+03	6.875000e+01
