sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
303	1	Fc3_1312_Y.jpg	52	50	2.259489e+03	4.914062e+01
303	2	Fc3_1112_X.jpg	31	30	1.340213e+03	30
303	3	Fc3_1112_X.jpg	29	30	1.106484e+03	30
303	4	Fc3_1312_Y.jpg	49	50	2.624824e+03	5.187500e+01
303	5	Fc3_1113_X.jpg	40	40	3.727231e+03	4.093750e+01
303	6	Fc3_1111_X.jpg	10	10	2.574999e+03	7.734375e+00
303	7	Fc3_1111_X.jpg	10	10	2.661364e+03	1.085938e+01
303	8	Fc3_1113_X.jpg	39	40	2.141729e+03	4.210938e+01
303	9	Fc3_1112_X.jpg	32	30	8.899506e+02	30
303	10	Fc3_1112_X.jpg	28	30	8.069689e+02	30
303	11	Fc3_1112_X.jpg	30	30	1.422845e+03	2.804688e+01
303	12	Fc3_1312_Y.jpg	50	50	2.627012e+03	5.031250e+01
303	13	Fc3_1312_Y.jpg	51	50	2.674910e+03	5.148438e+01
303	14	Fc3_1112_Y.jpg	20	20	4.295965e+03	2.101562e+01
303	15	Fc3_1212_Y.jpg	31	30	1.890603e+03	3.195312e+01
303	16	Fc3_1212_Y.jpg	29	30	6.894891e+02	30
303	17	Fc3_1212_Y.jpg	32	30	7.881203e+02	30
303	18	Fc3_1111_X.jpg	12	10	2.574502e+03	1.046875e+01
303	19	Fc3_1112_Y.jpg	18	20	4.760847e+03	2.062500e+01
303	20	Fc3_1112_Y.jpg	22	20	1.857647e+03	1.984375e+01
303	21	Fc3_1212_Y.jpg	28	30	8.062603e+02	30
303	22	Fc3_1212_Y.jpg	30	30	8.893759e+02	30
303	23	Fc3_1111_X.jpg	8	10	2.341264e+03	8.515625e+00
303	24	Fc3_1111_X.jpg	11	10	2.791427e+03	1.281250e+01
303	25	Fc3_1111_X.jpg	10	10	1.923468e+03	9.687500e+00
303	26	Fc3_1312_Y.jpg	50	50	2.075860e+03	4.953125e+01
303	27	Fc3_1312_Y.jpg	52	50	2.208520e+03	5.070312e+01
303	28	Fc3_1112_X.jpg	31	30	1.039690e+03	30
303	29	Fc3_1113_X.jpg	38	40	2.557906e+03	3.976562e+01
303	30	Fc3_1113_X.jpg	40	40	1.558938e+03	4.210938e+01
303	31	Fc3_1112_Y.jpg	20	20	3.309267e+03	2.101562e+01
303	32	Fc3_1112_Y.jpg	21	20	1.690644e+03	2.179688e+01
303	33	Fc3_1113_X.jpg	42	40	2.826734e+03	4.054688e+01
303	34	Fc3_1113_X.jpg	40	40	1.991432e+03	4.250000e+01
303	35	Fc3_1112_Y.jpg	20	20	1.156947e+03	30
303	36	Fc3_1212_Y.jpg	29	30	7.259128e+02	30
