sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
303	1	Fc1_3231.jpg	70	70	3.351816e+03	6.812500e+01
303	2	Fc1_3231.jpg	72	70	2.489586e+03	7.312500e+01
303	3	Fc1_2231.jpg	52	50	5.016341e+03	6.937500e+01
303	4	Fc1_1221.jpg	89	90	2.046901e+03	90
303	5	Fc1_1221.jpg	90	90	2.121486e+03	9.187500e+01
303	6	Fc1_1211.jpg	30	30	2.398108e+03	3.062500e+01
303	7	Fc1_1211.jpg	32	30	2.021915e+03	3.125000e+01
303	8	Fc1_2211.jpg	79	80	3.815674e+03	70
303	9	Fc1_2211.jpg	78	80	1.471490e+03	8.187500e+01
303	10	Fc1_2211.jpg	80	80	1.388941e+03	7.875000e+01
303	11	Fc1_2231.jpg	48	50	2.047746e+03	5.125000e+01
303	12	Fc1_2231.jpg	50	50	1.656747e+03	4.937500e+01
303	13	Fc1_1221.jpg	90	90	2.046325e+03	9.125000e+01
303	14	Fc1_2231.jpg	49	50	1.956287e+03	5.125000e+01
303	15	Fc1_3221.jpg	42	40	2.295799e+03	4.062500e+01
303	16	Fc1_3221.jpg	41	40	2.356143e+03	4.062500e+01
303	17	Fc1_1221.jpg	88	90	2.980052e+03	9.187500e+01
303	18	Fc1_1221.jpg	90	90	1.938603e+03	9.062500e+01
303	19	Fc1_2211.jpg	82	80	3.364405e+03	80
303	20	Fc1_2211.jpg	80	80	1.522225e+03	80
303	21	Fc1_3221.jpg	40	40	2.398354e+03	4.062500e+01
303	22	Fc1_3221.jpg	40	40	1.773273e+03	3.937500e+01
303	23	Fc1_2211.jpg	80	80	2.715775e+03	8.125000e+01
303	24	Fc1_1211.jpg	30	30	2.147226e+03	3.125000e+01
303	25	Fc1_1211.jpg	30	30	2.622396e+03	2.937500e+01
303	26	Fc1_3231.jpg	71	70	1.980593e+03	3.812500e+01
303	27	Fc1_3231.jpg	69	70	1.871462e+03	6.937500e+01
303	28	Fc1_1221.jpg	91	90	2.481080e+03	9.062500e+01
303	29	Fc1_3221.jpg	39	40	1.695336e+03	6.125000e+01
303	30	Fc1_3221.jpg	38	40	1.824341e+03	3.812500e+01
303	31	Fc1_2231.jpg	50	50	3.964481e+03	50
303	32	Fc1_2231.jpg	51	50	1.214840e+03	4.750000e+01
303	33	Fc1_3231.jpg	70	70	3.799570e+03	6.937500e+01
303	34	Fc1_3231.jpg	68	70	2.567453e+03	7.062500e+01
303	35	Fc1_1211.jpg	29	30	2.247793e+03	3.125000e+01
303	36	Fc1_1211.jpg	28	30	2.422989e+03	2.812500e+01
