SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
445	1	1	Fa2_2322.jpg	40	summ	4.125000e+01	-999	60	3.015608e+00	6.032401e+00	1.101303e+01	1.405781e+01
445	1	2	Fa3_1311.jpg	40	conj	4.350000e+01	-999	60	2.201594e+01	2.503265e+01	3.251291e+01	3.554921e+01
445	1	3	Fa3_1121.jpg	50	conj	4.950000e+01	-999	60	4.251625e+01	4.553295e+01	5.151154e+01	5.454953e+01
445	1	4	Fa2_2121.jpg	90	summ	9.225000e+01	-999	60	5.851647e+01	6.153327e+01	6.751238e+01	7.055107e+01
445	1	5	Fa2_2323.jpg	30	summ	3.225000e+01	-999	60	7.451678e+01	7.753349e+01	8.351142e+01	8.655391e+01
445	1	6	Fa3_1231.jpg	30	conj	3.150000e+01	-999	60	9.101676e+01	9.403374e+01	9.901314e+01	1.020566e+02
445	1	7	Fa2_2322.jpg	40	summ	3.975000e+01	-999	60	1.070172e+02	1.100339e+02	1.180109e+02	1.210505e+02
445	1	8	Fa3_1311.jpg	40	conj	3.975000e+01	-999	60	1.285175e+02	1.315343e+02	1.390112e+02	1.420508e+02
445	1	9	Fa3_1221.jpg	80	conj	78	-999	60	1.480176e+02	1.510346e+02	1.585115e+02	1.615511e+02
445	1	10	Fa2_2121.jpg	90	summ	8.850000e+01	-999	60	1.660011e+02	1.690186e+02	1.735115e+02	1.765529e+02
445	1	11	Fa2_2122.jpg	70	summ	7.125000e+01	-999	60	1.825040e+02	1.855215e+02	1.925125e+02	1.955563e+02
445	1	12	Fa2_2223.jpg	50	summ	51	-999	60	2.010075e+02	2.040246e+02	2.090118e+02	2.120592e+02
445	1	13	Fa3_1111.jpg	70	conj	6.975000e+01	-999	60	2.190106e+02	2.220279e+02	2.270110e+02	2.300520e+02
445	1	14	Fa2_2223.jpg	50	summ	5.025000e+01	-999	60	2.380140e+02	2.410312e+02	2.450125e+02	2.480522e+02
445	1	15	Fa3_1231.jpg	30	conj	33	-999	60	2.520161e+02	2.550336e+02	2.600113e+02	2.630524e+02
445	1	16	Fa3_1331.jpg	90	conj	9.075000e+01	-999	60	2.685026e+02	2.715198e+02	2.775137e+02	2.805544e+02
445	1	17	Fa3_1121.jpg	50	conj	51	-999	60	2.850055e+02	2.880227e+02	2.960113e+02	2.990577e+02
445	1	18	Fa2_2221.jpg	80	summ	7.950000e+01	-999	60	3.070093e+02	3.100265e+02	3.140119e+02	3.170608e+02
445	1	19	Fa3_1111.jpg	70	conj	7.050000e+01	-999	60	3.225117e+02	3.255292e+02	3.330117e+02	3.360534e+02
445	1	20	Fa2_2122.jpg	70	summ	7.125000e+01	-999	60	3.405151e+02	3.435323e+02	3.500111e+02	3.530536e+02
445	1	21	Fa3_1221.jpg	80	conj	81	-999	60	3.590041e+02	3.620208e+02	3.675112e+02	3.705539e+02
445	1	22	Fa2_2323.jpg	30	summ	2.850000e+01	-999	60	3.775049e+02	3.805220e+02	3.845127e+02	3.875563e+02
445	1	23	Fa3_1331.jpg	90	conj	9.225000e+01	-999	60	3.955080e+02	3.985253e+02	4.060114e+02	4.090601e+02
445	1	24	Fa2_2221.jpg	80	summ	7.950000e+01	-999	60	4.160116e+02	4.190288e+02	4.270110e+02	4.300546e+02
