SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
413	1	1	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	3.010618e+00	6.027369e+00	NaN	Nan
413	1	2	bid	NaN	NaN	90	-999	60	NaN	Nan	1.405003e+01	1.709386e+01
413	1	3	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	2.401096e+01	2.702765e+01	NaN	Nan
413	1	4	bid	NaN	NaN	39	2.808944e+03	60	NaN	Nan	3.251880e+01	3.559431e+01
413	1	5	Fa3_1121.jpg	50	conj	NaN	NaN	NaN	3.951125e+01	4.252790e+01	NaN	Nan
413	1	6	bid	NaN	NaN	4.875000e+01	2.296984e+03	60	NaN	Nan	4.851422e+01	5.152771e+01
413	1	7	Fa3_1311.jpg	40	conj	NaN	NaN	NaN	5.751140e+01	6.052858e+01	NaN	Nan
413	1	8	bid	NaN	NaN	3.750000e+01	2.616741e+03	60	NaN	Nan	6.651327e+01	6.952997e+01
413	1	9	Fa2_2322.jpg	40	summ	NaN	NaN	NaN	7.701457e+01	8.003201e+01	NaN	Nan
413	1	10	bid	NaN	NaN	4.050000e+01	2.136254e+03	60	NaN	Nan	8.501351e+01	8.802856e+01
413	1	11	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	9.251759e+01	9.553472e+01	NaN	Nan
413	1	12	bid	NaN	NaN	9.225000e+01	2.972993e+03	60	NaN	Nan	1.030134e+02	1.062364e+02
413	1	13	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	1.135122e+02	1.165289e+02	NaN	Nan
413	1	14	bid	NaN	NaN	6.975000e+01	1.482861e+03	60	NaN	Nan	1.210127e+02	1.240291e+02
413	1	15	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	1.300125e+02	1.330291e+02	NaN	Nan
413	1	16	bid	NaN	NaN	7.125000e+01	2.248505e+03	60	NaN	Nan	1.380140e+02	1.410290e+02
413	1	17	Fa2_2221.jpg	80	summ	NaN	NaN	NaN	1.470128e+02	1.500294e+02	NaN	Nan
413	1	18	bid	NaN	NaN	5.850000e+01	-999	60	NaN	Nan	1.550131e+02	1.580625e+02
413	1	19	Fa2_2223.jpg	50	summ	NaN	NaN	NaN	1.640133e+02	1.670306e+02	NaN	Nan
413	1	20	bid	NaN	NaN	4.950000e+01	2.384489e+03	60	NaN	Nan	1.715139e+02	1.745316e+02
413	1	21	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	1.825166e+02	1.855337e+02	NaN	Nan
413	1	22	bid	NaN	NaN	7.050000e+01	2.004924e+03	60	NaN	Nan	1.895130e+02	1.925297e+02
413	1	23	Fa3_1221.jpg	80	conj	NaN	NaN	NaN	1.985134e+02	2.015301e+02	NaN	Nan
