SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
410	2	1	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	3.013564e+00	6.030331e+00	NaN	Nan
410	2	2	bid	NaN	NaN	7.050000e+01	2.133671e+03	60	NaN	Nan	1.401327e+01	1.703023e+01
410	2	3	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	2.401391e+01	2.703056e+01	NaN	Nan
410	2	4	bid	NaN	NaN	2.925000e+01	2.717688e+03	60	NaN	Nan	3.251295e+01	3.553050e+01
410	2	5	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	3.951384e+01	4.253084e+01	NaN	Nan
410	2	6	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	4.851446e+01	5.158068e+01
410	2	7	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	5.751483e+01	6.053205e+01	NaN	Nan
410	2	8	bid	NaN	NaN	4.650000e+01	-999	60	NaN	Nan	6.651108e+01	6.955003e+01
410	2	9	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	7.701822e+01	8.003544e+01	NaN	Nan
410	2	10	bid	NaN	NaN	5.025000e+01	1.555895e+03	60	NaN	Nan	8.501409e+01	8.803147e+01
410	2	11	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	9.251486e+01	9.553153e+01	NaN	Nan
410	2	12	bid	NaN	NaN	8.850000e+01	2.068478e+03	60	NaN	Nan	1.030131e+02	1.060314e+02
410	2	13	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	1.135151e+02	1.165319e+02	NaN	Nan
410	2	14	bid	NaN	NaN	7.275000e+01	-999	60	NaN	Nan	1.210137e+02	1.240484e+02
410	2	15	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	1.300151e+02	1.330321e+02	NaN	Nan
410	2	16	bid	NaN	NaN	4.950000e+01	1.785441e+03	60	NaN	Nan	1.380134e+02	1.410294e+02
410	2	17	Fa2_2323.jpg	30	conj	NaN	NaN	NaN	1.470156e+02	1.500323e+02	NaN	Nan
410	2	18	bid	NaN	NaN	2.775000e+01	-999	60	NaN	Nan	1.550128e+02	1.580487e+02
410	2	19	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	1.640165e+02	1.670338e+02	NaN	Nan
410	2	20	bid	NaN	NaN	4.875000e+01	1.587897e+03	60	NaN	Nan	1.715135e+02	1.745182e+02
410	2	21	Fa2_2121.jpg	70	conj	NaN	NaN	NaN	1.825161e+02	1.855328e+02	NaN	Nan
410	2	22	bid	NaN	NaN	69	2.008620e+03	60	NaN	Nan	1.895128e+02	1.925214e+02
410	2	23	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	1.985163e+02	2.015330e+02	NaN	Nan
410	2	24	bid	NaN	NaN	3.675000e+01	-999	60	NaN	Nan	2.065140e+02	2.095577e+02
410	2	25	Fa2_2322.jpg	80	conj	NaN	NaN	NaN	2.175165e+02	2.205332e+02	NaN	Nan
410	2	26	bid	NaN	NaN	7.875000e+01	2.736655e+03	60	NaN	Nan	2.260131e+02	2.290277e+02
