SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
435	2	1	Fc1_3221.jpg	40	conj	3.975000e+01	2.148747e+03	60	3.016693e+00	6.033827e+00	1.201105e+01	1.502661e+01
435	2	2	Fc3_1312.jpg	80	summ	8.175000e+01	1.764329e+03	60	2.001000e+01	2.302664e+01	2.801238e+01	3.102655e+01
435	2	3	Fc1_1221.jpg	90	conj	8.925000e+01	2.364131e+03	60	3.851030e+01	4.152698e+01	4.751310e+01	5.052683e+01
435	2	4	Fc1_2231.jpg	50	conj	30	2.766378e+03	60	5.651056e+01	5.952730e+01	6.451145e+01	6.752771e+01
435	2	5	Fc1_3231.jpg	70	conj	72	2.970316e+03	60	7.551285e+01	7.853000e+01	8.401109e+01	8.713123e+01
435	2	6	Fc3_1111.jpg	30	summ	2.850000e+01	2.871748e+03	60	9.151558e+01	9.453273e+01	1.015127e+02	1.045943e+02
435	2	7	Fc1_2231.jpg	50	conj	3.975000e+01	2.198146e+03	60	1.105113e+02	1.135280e+02	1.210131e+02	1.240279e+02
435	2	8	Fc3_1313.jpg	90	summ	9.150000e+01	2.566478e+03	60	1.320115e+02	1.350283e+02	1.425118e+02	1.455281e+02
435	2	9	Fc3_1312.jpg	80	summ	8.175000e+01	2.116533e+03	60	1.535119e+02	1.565286e+02	1.645121e+02	1.675286e+02
435	2	10	Fc1_1211.jpg	30	conj	2.925000e+01	1.785572e+03	60	1.750135e+02	1.780307e+02	1.840132e+02	1.870289e+02
435	2	11	Fc1_2211.jpg	80	conj	8.025000e+01	-999	60	1.915163e+02	1.945335e+02	2.025133e+02	2.055518e+02
435	2	12	Fc3_1211.jpg	40	summ	3.750000e+01	2.349527e+03	60	2.110126e+02	2.140293e+02	2.180131e+02	2.210291e+02
435	2	13	Fc3_1112.jpg	50	summ	4.875000e+01	2.418439e+03	60	2.285129e+02	2.315296e+02	2.395111e+02	2.425249e+02
435	2	14	Fc3_1213.jpg	70	summ	6.675000e+01	-999	60	2.485131e+02	2.515298e+02	2.555130e+02	2.585463e+02
435	2	15	Fc3_1313.jpg	90	summ	9.150000e+01	2.800794e+03	60	2.625134e+02	2.655300e+02	2.695127e+02	2.725301e+02
435	2	16	Fc3_1213.jpg	70	summ	6.975000e+01	1.338942e+03	60	2.765145e+02	2.795316e+02	2.865109e+02	2.895167e+02
435	2	17	Fc1_1211.jpg	30	conj	3.150000e+01	2.508156e+03	60	2.940175e+02	2.970347e+02	3.050115e+02	3.080196e+02
435	2	18	Fc1_3221.jpg	40	conj	39	1.568487e+03	60	3.130137e+02	3.160306e+02	3.230124e+02	3.260228e+02
435	2	19	Fc1_2211.jpg	80	conj	8.175000e+01	2.184590e+03	60	3.315142e+02	3.345309e+02	3.385131e+02	3.415257e+02
435	2	20	Fc1_3231.jpg	70	conj	7.125000e+01	2.502569e+03	60	3.485144e+02	3.515311e+02	3.565119e+02	3.595286e+02
435	2	21	Fc3_1111.jpg	30	summ	3.075000e+01	2.653331e+03	60	3.640144e+02	3.670313e+02	3.730115e+02	3.760148e+02
435	2	22	Fc1_1221.jpg	90	conj	9.225000e+01	2.440202e+03	60	3.805159e+02	3.835330e+02	3.890107e+02	3.920176e+02
435	2	23	Fc3_1211.jpg	40	summ	4.125000e+01	1.910117e+03	60	3.995150e+02	4.025318e+02	4.090109e+02	4.120210e+02
435	2	24	Fc3_1112.jpg	50	summ	4.875000e+01	2.246366e+03	60	4.190152e+02	4.220320e+02	4.270111e+02	4.300241e+02
