SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
436	1	1	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	3.017149e+00	6.033783e+00	NaN	Nan
436	1	2	bid	NaN	NaN	90	1.892378e+03	60	NaN	Nan	1.204741e+01	1.505663e+01
436	1	3	Fc3_1313.jpg	70	conj	NaN	NaN	NaN	2.001739e+01	2.303410e+01	NaN	Nan
436	1	4	bid	NaN	NaN	7.350000e+01	-999	60	NaN	Nan	2.801644e+01	3.105063e+01
436	1	5	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	3.851100e+01	4.152813e+01	NaN	Nan
436	1	6	bid	NaN	NaN	8.175000e+01	2.623043e+03	60	NaN	Nan	4.751130e+01	5.051763e+01
436	1	7	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	5.651409e+01	5.953133e+01	NaN	Nan
436	1	8	bid	NaN	NaN	39	2.956589e+03	60	NaN	Nan	6.451135e+01	6.765117e+01
436	1	9	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	7.551743e+01	7.853494e+01	NaN	Nan
436	1	10	bid	NaN	NaN	8.925000e+01	2.957465e+03	60	NaN	Nan	8.401191e+01	8.713593e+01
436	1	11	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	9.150332e+01	9.452076e+01	NaN	Nan
436	1	12	bid	NaN	NaN	7.725000e+01	-999	60	NaN	Nan	1.015126e+02	1.045556e+02
436	1	13	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	1.105069e+02	1.135241e+02	NaN	Nan
436	1	14	bid	NaN	NaN	8.925000e+01	2.230821e+03	60	NaN	Nan	1.210115e+02	1.240257e+02
436	1	15	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	1.320108e+02	1.350279e+02	NaN	Nan
436	1	16	bid	NaN	NaN	8.925000e+01	1.872645e+03	60	NaN	Nan	1.425132e+02	1.455295e+02
436	1	17	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	1.535145e+02	1.565316e+02	NaN	Nan
436	1	18	bid	NaN	NaN	5.025000e+01	1.741909e+03	60	NaN	Nan	1.645108e+02	1.675193e+02
436	1	19	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	1.750182e+02	1.780363e+02	NaN	Nan
436	1	20	bid	NaN	NaN	3.150000e+01	2.792061e+03	60	NaN	Nan	1.840113e+02	1.870201e+02
436	1	21	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	1.915044e+02	1.945215e+02	NaN	Nan
436	1	22	bid	NaN	NaN	3.150000e+01	-999	60	NaN	Nan	2.025113e+02	2.055566e+02
436	1	23	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	2.110075e+02	2.140251e+02	NaN	Nan
436	1	24	bid	NaN	NaN	7.050000e+01	2.181524e+03	60	NaN	Nan	2.180113e+02	2.210260e+02
436	1	25	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	2.285108e+02	2.315281e+02	NaN	Nan
