sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
422	1	Fa2_2323.jpg	70	70	2.443501e+03	7.125000e+01
422	2	Fa2_2323.jpg	72	70	1.671138e+03	70
422	3	Fa2_2323.jpg	69	70	2.788950e+03	70
422	4	Fa2_2121.jpg	30	30	2.548585e+03	30
422	5	Fa2_2121.jpg	30	30	4.524039e+03	30
422	6	Fa2_2121.jpg	28	30	4.007552e+03	30
422	7	Fa2_2323.jpg	68	70	2.777360e+03	70
422	8	Fa2_2121.jpg	29	30	3.298456e+03	30
422	9	Fa2_2121.jpg	32	30	1.871178e+03	30
422	10	Fa2_2223.jpg	51	50	4.471823e+03	50
422	11	Fa2_2223.jpg	50	50	3.921599e+03	50
422	12	Fa2_2323.jpg	71	70	3.947826e+03	7.062500e+01
422	13	Fa2_2323.jpg	70	70	2.437849e+03	6.937500e+01
422	14	Fa2_2221.jpg	82	80	3.097735e+03	7.937500e+01
422	15	Fa2_2221.jpg	80	80	1.706339e+03	80
422	16	Fa2_2223.jpg	49	50	2.646073e+03	50
422	17	Fa2_2322.jpg	38	40	3.664367e+03	40
422	18	Fa2_2122.jpg	90	90	1.928592e+03	90
422	19	Fa2_2221.jpg	80	80	4.199703e+03	80
422	20	Fa2_2223.jpg	50	50	3.648188e+03	50
422	21	Fa2_2122.jpg	89	90	2.647594e+03	90
422	22	Fa2_2322.jpg	40	40	2.996421e+03	40
422	23	Fa2_2322.jpg	41	40	2.738772e+03	40
422	24	Fa2_2121.jpg	30	30	3.933041e+03	30
422	25	Fa2_2122.jpg	90	90	3.380006e+03	90
422	26	Fa2_2122.jpg	88	90	4.490960e+03	8.937500e+01
422	27	Fa2_2221.jpg	78	80	3.530828e+03	80
422	28	Fa2_2221.jpg	81	80	1.486336e+03	80
422	29	Fa2_2322.jpg	42	40	1.846485e+03	40
422	30	Fa2_2223.jpg	52	50	3.964433e+03	4.937500e+01
422	31	Fa2_2223.jpg	50	50	4.554714e+03	5.062500e+01
422	32	Fa2_2322.jpg	40	40	4.099506e+03	3.875000e+01
422	33	Fa2_2322.jpg	39	40	4.706944e+03	40
422	34	Fa2_2221.jpg	80	80	2.512116e+03	80
422	35	Fa2_2122.jpg	90	90	3.347981e+03	90
422	36	Fa2_2122.jpg	91	90	2.262043e+03	8.937500e+01
