SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
441	1	1	Fa3_1121.jpg	50	conj	60	1.414759e+03	60	3.013358e+00	6.030101e+00	1.304900e+01	1.606358e+01
441	1	2	Fa2_2121.jpg	90	summ	60	-999	60	2.051372e+01	2.353040e+01	3.151727e+01	3.493062e+01
441	1	3	Fa3_1311.jpg	40	conj	6.975000e+01	2.367606e+03	60	4.201394e+01	4.503068e+01	5.301308e+01	5.603056e+01
441	1	4	Fa2_2122.jpg	70	summ	6.975000e+01	1.755470e+03	60	6.201476e+01	6.503195e+01	7.201126e+01	7.501689e+01
441	1	5	Fa3_1311.jpg	40	conj	3.825000e+01	2.873795e+03	60	8.001455e+01	8.303131e+01	9.051327e+01	9.355365e+01
441	1	6	Fa3_1231.jpg	30	conj	30	2.937553e+03	60	1.015148e+02	1.045315e+02	1.085110e+02	1.116151e+02
441	1	7	Fa2_2323.jpg	30	summ	30	2.136177e+03	60	1.185151e+02	1.215318e+02	1.275126e+02	1.305268e+02
441	1	8	Fa2_2121.jpg	90	summ	9.075000e+01	2.104170e+03	60	1.365154e+02	1.395320e+02	1.470115e+02	1.500155e+02
441	1	9	Fa2_2323.jpg	30	summ	30	2.588476e+03	60	1.570156e+02	1.600323e+02	1.645112e+02	1.675164e+02
441	1	10	Fa3_1331.jpg	90	conj	90	2.359400e+03	60	1.755159e+02	1.785326e+02	1.865108e+02	1.895204e+02
441	1	11	Fa2_2322.jpg	40	summ	4.050000e+01	2.260926e+03	60	1.965162e+02	1.995328e+02	2.045126e+02	2.075236e+02
441	1	12	Fa2_2221.jpg	80	summ	7.950000e+01	2.403597e+03	60	2.130163e+02	2.160331e+02	2.220128e+02	2.250264e+02
441	1	13	Fa2_2223.jpg	50	summ	4.950000e+01	1.470850e+03	60	2.290166e+02	2.320333e+02	2.370126e+02	2.400290e+02
441	1	14	Fa3_1231.jpg	30	conj	3.075000e+01	1.838968e+03	60	2.445168e+02	2.475335e+02	2.535114e+02	2.565167e+02
441	1	15	Fa3_1221.jpg	80	conj	7.950000e+01	1.871973e+03	60	2.645171e+02	2.675340e+02	2.750135e+02	2.780189e+02
441	1	16	Fa3_1111.jpg	70	conj	7.050000e+01	1.594214e+03	60	2.820173e+02	2.850340e+02	2.910109e+02	2.940220e+02
441	1	17	Fa3_1331.jpg	90	conj	90	2.078153e+03	60	2.990175e+02	3.020342e+02	3.085136e+02	3.115249e+02
441	1	18	Fa2_2122.jpg	70	summ	7.050000e+01	1.790298e+03	60	3.195178e+02	3.225345e+02	3.280108e+02	3.310281e+02
441	1	19	Fa2_2322.jpg	40	summ	39	2.071993e+03	60	3.350180e+02	3.380347e+02	3.455127e+02	3.485182e+02
441	1	20	Fa3_1221.jpg	80	conj	7.950000e+01	1.740463e+03	60	3.525182e+02	3.555349e+02	3.615111e+02	3.645184e+02
441	1	21	Fa2_2223.jpg	50	summ	4.950000e+01	1.406978e+03	60	3.690183e+02	3.720355e+02	3.775129e+02	3.805203e+02
441	1	22	Fa3_1121.jpg	50	conj	4.950000e+01	1.161659e+03	60	3.855186e+02	3.885354e+02	3.925111e+02	3.955229e+02
441	1	23	Fa3_1111.jpg	70	conj	6.975000e+01	1.664933e+03	60	4.005071e+02	4.035241e+02	4.110111e+02	4.140261e+02
441	1	24	Fa2_2221.jpg	80	summ	7.950000e+01	2.474311e+03	60	4.195104e+02	4.225275e+02	4.270116e+02	4.300287e+02
