sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
305	1	Fa3_1311_m.jpg	79	80	5.004518e+03	60
305	2	Fa3_1311_m.jpg	81	80	5.007108e+03	6.875000e+01
305	3	Fa3_1111_m.jpg	30	30	5.008722e+03	5.687500e+01
305	4	Fa3_1111_m.jpg	29	30	5.009308e+03	3.625000e+01
305	5	Fa3_1121_m.jpg	89	90	5.008591e+03	90
305	6	Fa3_1121_m.jpg	88	90	3.640680e+03	9.125000e+01
305	7	Fa3_1111_m.jpg	31	30	2.170775e+03	3.437500e+01
305	8	Fa3_1111_m.jpg	28	30	2.855955e+03	2.875000e+01
305	9	Fa3_1311_m.jpg	80	80	2.473539e+03	30
305	10	Fa3_1311_m.jpg	80	80	2.471665e+03	90
305	11	Fa3_1121_m.jpg	90	90	2.240149e+03	3.187500e+01
305	12	Fa3_1121_m.jpg	91	90	3.624958e+03	8.875000e+01
305	13	Fa3_1311_m.jpg	78	80	2.692477e+03	30
305	14	Fa3_1311_m.jpg	82	80	1.706689e+03	8.062500e+01
305	15	Fa3_1121_m.jpg	90	90	3.690555e+03	9.062500e+01
305	16	Fa3_1121_m.jpg	92	90	2.355803e+03	90
305	17	Fa3_1111_m.jpg	30	30	3.325105e+03	30
305	18	Fa3_1111_m.jpg	30	30	3.072660e+03	30
305	19	Fa3_1331_m.jpg	38	40	4.477317e+03	6.187500e+01
305	20	Fa3_1331_m.jpg	40	40	2.241822e+03	4.062500e+01
305	21	Fa3_1221_m.jpg	50	50	1.655294e+03	60
305	22	Fa3_1221_m.jpg	50	50	1.705094e+03	4.937500e+01
305	23	Fa3_1231_m.jpg	72	70	3.846153e+03	60
305	24	Fa3_1231_m.jpg	70	70	1.742519e+03	7.187500e+01
305	25	Fa3_1331_m.jpg	40	40	4.428035e+03	60
305	26	Fa3_1331_m.jpg	42	40	1.791100e+03	4.125000e+01
305	27	Fa3_1221_m.jpg	50	50	3.708212e+03	7.875000e+01
305	28	Fa3_1221_m.jpg	52	50	3.973699e+03	4.937500e+01
305	29	Fa3_1331_m.jpg	41	40	5.011763e+03	60
305	30	Fa3_1331_m.jpg	39	40	2.541804e+03	3.937500e+01
305	31	Fa3_1231_m.jpg	68	70	5.011562e+03	6.812500e+01
305	32	Fa3_1231_m.jpg	71	70	1.824414e+03	6.875000e+01
305	33	Fa3_1221_m.jpg	51	50	5.008222e+03	7.312500e+01
305	34	Fa3_1231_m.jpg	70	70	3.092281e+03	6.937500e+01
305	35	Fa3_1221_m.jpg	49	50	3.807184e+03	40
305	36	Fa3_1231_m.jpg	69	70	2.858826e+03	7.125000e+01
