sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
442	1	Fa3_1111_X.jpg	50	50	3.475183e+03	5.109375e+01
442	2	Fa3_1111_X.jpg	48	50	1.819491e+03	4.796875e+01
442	3	Fa3_1321_X.jpg	28	30	1.181860e+03	30
442	4	Fa3_1231_X.jpg	22	20	1.779123e+03	1.906250e+01
442	5	Fa3_1231_X.jpg	20	20	2.255162e+03	1.984375e+01
442	6	Fa3_1321_X.jpg	30	30	9.293966e+02	30
442	7	Fa3_1231_X.jpg	20	20	1.563657e+03	2.023438e+01
442	8	Fa3_1231_X.jpg	18	20	1.653972e+03	1.867188e+01
442	9	Fa3_1231_X.jpg	19	20	1.823582e+03	1.789062e+01
442	10	Fa3_1331_Y.jpg	10	10	2.295891e+03	1.046875e+01
442	11	Fa3_1321_X.jpg	32	30	1.129987e+03	30
442	12	Fa3_1321_X.jpg	29	30	9.020463e+02	30
442	13	Fa3_1121_Y.jpg	39	40	2.198047e+03	4.054688e+01
442	14	Fa3_1121_Y.jpg	40	40	2.173638e+03	4.093750e+01
442	15	Fa3_1121_Y.jpg	38	40	1.470168e+03	4.210938e+01
442	16	Fa3_1231_X.jpg	22	20	1.914814e+03	2.140625e+01
442	17	Fa3_1321_X.jpg	30	30	8.536214e+02	30
442	18	Fa3_1321_X.jpg	28	30	7.367791e+02	30
442	19	Fa3_1211_Y.jpg	30	30	1.697294e+03	30
442	20	Fa3_1211_Y.jpg	32	30	1.003963e+03	30
442	21	Fa3_1111_X.jpg	52	50	3.015963e+03	4.953125e+01
442	22	Fa3_1331_Y.jpg	12	10	2.893830e+03	1.046875e+01
442	23	Fa3_1331_Y.jpg	11	10	3.342581e+03	9.687500e+00
442	24	Fa3_1331_Y.jpg	8	10	1.893298e+03	1.164062e+01
442	25	Fa3_1111_X.jpg	51	50	2.564650e+03	5.109375e+01
442	26	Fa3_1111_X.jpg	50	50	2.089407e+03	5.031250e+01
442	27	Fa3_1121_Y.jpg	42	40	2.248739e+03	4.093750e+01
442	28	Fa3_1121_Y.jpg	41	40	1.322685e+03	4.015625e+01
442	29	Fa3_1211_Y.jpg	29	30	1.113221e+03	30
442	30	Fa3_1211_Y.jpg	30	30	5.039804e+02	30
442	31	Fa3_1211_Y.jpg	28	30	4.881184e+02	30
442	32	Fa3_1211_Y.jpg	30	30	6.222187e+02	30
442	33	Fa3_1331_Y.jpg	10	10	2.276039e+03	9.687500e+00
442	34	Fa3_1331_Y.jpg	10	10	2.073658e+03	9.296875e+00
442	35	Fa3_1111_X.jpg	50	50	2.448099e+03	4.914062e+01
442	36	Fa3_1121_Y.jpg	39	40	1.981875e+03	4.015625e+01
