sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
445	1	Fa3_1121.jpg	51	50	5.014072e+03	60
445	2	Fa3_1221.jpg	79	80	5.002713e+03	80
445	3	Fa3_1331.jpg	88	90	5.004207e+03	9.125000e+01
445	4	Fa3_1331.jpg	89	90	5.013569e+03	8.937500e+01
445	5	Fa3_1231.jpg	29	30	5.005568e+03	3.187500e+01
445	6	Fa3_1311.jpg	42	40	5.003797e+03	6.062500e+01
445	7	Fa3_1121.jpg	50	50	5.004050e+03	7.125000e+01
445	8	Fa3_1121.jpg	52	50	5.003290e+03	60
445	9	Fa3_1111.jpg	68	70	5.004701e+03	7.125000e+01
445	10	Fa3_1111.jpg	70	70	5.013477e+03	7.187500e+01
445	11	Fa3_1111.jpg	70	70	2.960873e+03	6.937500e+01
445	12	Fa3_1221.jpg	82	80	4.687250e+03	4.875000e+01
445	13	Fa3_1221.jpg	80	80	5.004869e+03	8.187500e+01
445	14	Fa3_1221.jpg	78	80	5.004211e+03	8.312500e+01
445	15	Fa3_1231.jpg	32	30	3.168990e+03	3.250000e+01
445	16	Fa3_1231.jpg	30	30	2.695509e+03	3.062500e+01
445	17	Fa3_1231.jpg	30	30	1.927488e+03	3.312500e+01
445	18	Fa3_1311.jpg	38	40	5.003891e+03	60
445	19	Fa3_1311.jpg	39	40	3.244207e+03	4.062500e+01
445	20	Fa3_1311.jpg	40	40	4.211600e+03	4.125000e+01
445	21	Fa3_1331.jpg	90	90	3.069788e+03	90
445	22	Fa3_1331.jpg	91	90	2.227711e+03	8.937500e+01
445	23	Fa3_1311.jpg	40	40	2.534970e+03	4.125000e+01
445	24	Fa3_1311.jpg	41	40	2.810393e+03	4.062500e+01
445	25	Fa3_1221.jpg	81	80	4.836993e+03	4.937500e+01
445	26	Fa3_1221.jpg	80	80	2.501779e+03	8.125000e+01
445	27	Fa3_1121.jpg	48	50	3.318846e+03	4.687500e+01
445	28	Fa3_1331.jpg	92	90	2.735776e+03	9.062500e+01
445	29	Fa3_1111.jpg	69	70	5.003729e+03	7.687500e+01
445	30	Fa3_1231.jpg	28	30	3.536578e+03	3.062500e+01
445	31	Fa3_1231.jpg	31	30	2.362216e+03	3.125000e+01
445	32	Fa3_1111.jpg	72	70	5.004517e+03	7.062500e+01
445	33	Fa3_1111.jpg	70	70	2.884049e+03	7.250000e+01
445	34	Fa3_1331.jpg	90	90	3.250429e+03	8.750000e+01
445	35	Fa3_1121.jpg	50	50	5.003614e+03	60
445	36	Fa3_1121.jpg	50	50	1.551435e+03	4.937500e+01
