SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
309	3	1	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	3.014104e+00	6.031242e+00	NaN	Nan
309	3	2	bid	NaN	NaN	39	-999	60	NaN	Nan	1.201287e+01	1.505731e+01
309	3	3	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	2.001712e+01	2.303430e+01	NaN	Nan
309	3	4	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	2.801393e+01	3.105763e+01
309	3	5	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	3.850796e+01	4.152462e+01	NaN	Nan
309	3	6	bid	NaN	NaN	90	-999	60	NaN	Nan	4.751402e+01	5.055784e+01
309	3	7	Fa3_1311.jpg	80	conj	NaN	NaN	NaN	5.650818e+01	5.952491e+01	NaN	Nan
309	3	8	bid	NaN	NaN	8.250000e+01	-999	60	NaN	Nan	6.451382e+01	6.755856e+01
309	3	9	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	7.551007e+01	7.852728e+01	NaN	Nan
309	3	10	bid	NaN	NaN	69	1.665481e+03	60	NaN	Nan	8.401385e+01	8.702854e+01
309	3	11	Fa2_2223.jpg	70	summ	NaN	NaN	NaN	9.151292e+01	9.453017e+01	NaN	Nan
309	3	12	bid	NaN	NaN	6.750000e+01	-999	60	NaN	Nan	1.015135e+02	1.045483e+02
309	3	13	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	1.105162e+02	1.135335e+02	NaN	Nan
309	3	14	bid	NaN	NaN	5.025000e+01	-999	60	NaN	Nan	1.210139e+02	1.240588e+02
309	3	15	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	1.320115e+02	1.350260e+02	NaN	Nan
309	3	16	bid	NaN	NaN	8.850000e+01	-999	60	NaN	Nan	1.425137e+02	1.455591e+02
309	3	17	Fa2_2323.jpg	90	summ	NaN	NaN	NaN	1.535095e+02	1.565262e+02	NaN	Nan
309	3	18	bid	NaN	NaN	8.925000e+01	-999	60	NaN	Nan	1.645137e+02	1.675595e+02
309	3	19	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	1.750109e+02	1.780279e+02	NaN	Nan
309	3	20	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	1.840135e+02	1.870626e+02
309	3	21	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	1.915137e+02	1.945309e+02	NaN	Nan
309	3	22	bid	NaN	NaN	51	-999	60	NaN	Nan	2.025155e+02	2.055491e+02
309	3	23	Fa2_2223.jpg	70	summ	NaN	NaN	NaN	2.110171e+02	2.140342e+02	NaN	Nan
309	3	24	bid	NaN	NaN	7.125000e+01	-999	60	NaN	Nan	2.180139e+02	2.210602e+02
309	3	25	Fa3_1111.jpg	30	conj	NaN	NaN	NaN	2.285105e+02	2.315272e+02	NaN	Nan
309	3	26	bid	NaN	NaN	3.075000e+01	-999	60	NaN	Nan	2.395138e+02	2.425605e+02
309	3	27	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	2.485107e+02	2.515274e+02	NaN	Nan
309	3	28	bid	NaN	NaN	4.050000e+01	-999	60	NaN	Nan	2.555140e+02	2.585606e+02
309	3	29	Fa2_2323.jpg	90	summ	NaN	NaN	NaN	2.625109e+02	2.655276e+02	NaN	Nan
309	3	30	bid	NaN	NaN	9.225000e+01	-999	60	NaN	Nan	2.695126e+02	2.725608e+02
309	3	31	Fa2_2121.jpg	30	summ	NaN	NaN	NaN	2.765118e+02	2.795289e+02	NaN	Nan
309	3	32	bid	NaN	NaN	3.075000e+01	-999	60	NaN	Nan	2.865138e+02	2.895471e+02
309	3	33	Fa2_2322.jpg	80	summ	NaN	NaN	NaN	2.940166e+02	2.970320e+02	NaN	Nan
309	3	34	bid	NaN	NaN	81	-999	60	NaN	Nan	3.050138e+02	3.080502e+02
309	3	35	Fa3_1311.jpg	80	conj	NaN	NaN	NaN	3.130180e+02	3.160353e+02	NaN	Nan
309	3	36	bid	NaN	NaN	8.025000e+01	2.476476e+03	60	NaN	Nan	3.230138e+02	3.260281e+02
309	3	37	Fa2_2322.jpg	80	summ	NaN	NaN	NaN	3.315118e+02	3.345284e+02	NaN	Nan
309	3	38	bid	NaN	NaN	8.250000e+01	-999	60	NaN	Nan	3.385137e+02	3.415617e+02
309	3	39	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	3.485121e+02	3.515287e+02	NaN	Nan
309	3	40	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	3.565125e+02	3.595618e+02
309	3	41	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	3.640122e+02	3.670289e+02	NaN	Nan
309	3	42	bid	NaN	NaN	4.875000e+01	-999	60	NaN	Nan	3.730140e+02	3.760621e+02
309	3	43	Fa3_1111.jpg	30	conj	NaN	NaN	NaN	3.805129e+02	3.835303e+02	NaN	Nan
309	3	44	bid	NaN	NaN	33	-999	60	NaN	Nan	3.890158e+02	3.920648e+02
309	3	45	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	3.995164e+02	4.025335e+02	NaN	Nan
309	3	46	bid	NaN	NaN	5.325000e+01	-999	60	NaN	Nan	4.090127e+02	4.120516e+02
309	3	47	Fa2_2121.jpg	30	summ	NaN	NaN	NaN	4.190129e+02	4.220296e+02	NaN	Nan
309	3	48	bid	NaN	NaN	3.075000e+01	-999	60	NaN	Nan	4.270138e+02	4.300628e+02
