SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
426	1	1	Fa2_2322.jpg	80	conj	NaN	NaN	NaN	3.008836e+00	6.026034e+00	NaN	Nan
426	1	2	bid	NaN	NaN	7.950000e+01	-999	60	NaN	Nan	1.101506e+01	1.409374e+01
426	1	3	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	2.201208e+01	2.502935e+01	NaN	Nan
426	1	4	bid	NaN	NaN	5.175000e+01	-999	60	NaN	Nan	3.251309e+01	3.554766e+01
426	1	5	Fa2_2323.jpg	30	conj	NaN	NaN	NaN	4.251549e+01	4.553296e+01	NaN	Nan
426	1	6	bid	NaN	NaN	2.775000e+01	-999	60	NaN	Nan	5.151365e+01	5.455761e+01
426	1	7	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	5.850786e+01	6.152455e+01	NaN	Nan
426	1	8	bid	NaN	NaN	20	-999	60	NaN	Nan	6.751339e+01	7.055772e+01
426	1	9	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	7.450786e+01	7.752479e+01	NaN	Nan
426	1	10	bid	NaN	NaN	30	2.828824e+03	60	NaN	Nan	8.351261e+01	8.654138e+01
426	1	11	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	9.100841e+01	9.402503e+01	NaN	Nan
426	1	12	bid	NaN	NaN	3.975000e+01	1.945566e+03	60	NaN	Nan	9.901367e+01	1.020259e+02
426	1	13	Fa2_2121.jpg	70	conj	NaN	NaN	NaN	1.070104e+02	1.100276e+02	NaN	Nan
426	1	14	bid	NaN	NaN	6.975000e+01	1.250204e+03	60	NaN	Nan	1.180125e+02	1.210295e+02
426	1	15	Fa3_1111.jpg	90	summ	NaN	NaN	NaN	1.285141e+02	1.315313e+02	NaN	Nan
426	1	16	bid	NaN	NaN	5.025000e+01	1.335653e+03	60	NaN	Nan	1.390140e+02	1.420258e+02
426	1	17	Fa2_2121.jpg	70	conj	NaN	NaN	NaN	1.480175e+02	1.510347e+02	NaN	Nan
426	1	18	bid	NaN	NaN	6.750000e+01	1.595700e+03	60	NaN	Nan	1.585134e+02	1.615257e+02
426	1	19	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	1.660093e+02	1.690261e+02	NaN	Nan
426	1	20	bid	NaN	NaN	8.775000e+01	-999	60	NaN	Nan	1.735139e+02	1.766592e+02
426	1	21	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	1.825096e+02	1.855263e+02	NaN	Nan
426	1	22	bid	NaN	NaN	20	1.945942e+03	60	NaN	Nan	1.925137e+02	1.955262e+02
426	1	23	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	2.010101e+02	2.040272e+02	NaN	Nan
426	1	24	bid	NaN	NaN	20	1.815677e+03	60	NaN	Nan	2.090127e+02	2.120284e+02
426	1	25	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	2.190132e+02	2.220303e+02	NaN	Nan
426	1	26	bid	NaN	NaN	30	2.034326e+03	60	NaN	Nan	2.270138e+02	2.300315e+02
426	1	27	Fa3_1111.jpg	90	summ	NaN	NaN	NaN	2.380165e+02	2.410337e+02	NaN	Nan
426	1	28	bid	NaN	NaN	4.875000e+01	1.497572e+03	60	NaN	Nan	2.450129e+02	2.480271e+02
426	1	29	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	2.520104e+02	2.550272e+02	NaN	Nan
426	1	30	bid	NaN	NaN	3.975000e+01	-999	60	NaN	Nan	2.600137e+02	2.631373e+02
426	1	31	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	2.685107e+02	2.715274e+02	NaN	Nan
426	1	32	bid	NaN	NaN	20	2.764270e+03	60	NaN	Nan	2.775133e+02	2.805272e+02
426	1	33	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	2.850107e+02	2.880276e+02	NaN	Nan
426	1	34	bid	NaN	NaN	9.075000e+01	-999	60	NaN	Nan	2.960136e+02	2.990608e+02
426	1	35	Fa2_2323.jpg	30	conj	NaN	NaN	NaN	3.070118e+02	3.100289e+02	NaN	Nan
426	1	36	bid	NaN	NaN	2.850000e+01	2.466615e+03	60	NaN	Nan	3.140133e+02	3.170300e+02
426	1	37	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	3.225146e+02	3.255317e+02	NaN	Nan
426	1	38	bid	NaN	NaN	2.775000e+01	-999	60	NaN	Nan	3.330126e+02	3.360499e+02
426	1	39	Fa2_2322.jpg	80	conj	NaN	NaN	NaN	3.405174e+02	3.435348e+02	NaN	Nan
426	1	40	bid	NaN	NaN	81	2.689226e+03	60	NaN	Nan	3.500137e+02	3.530282e+02
426	1	41	Fa3_1211.jpg	80	summ	NaN	NaN	NaN	3.590118e+02	3.620286e+02	NaN	Nan
426	1	42	bid	NaN	NaN	51	-999	60	NaN	Nan	3.675130e+02	3.706284e+02
426	1	43	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	3.775118e+02	3.805287e+02	NaN	Nan
426	1	44	bid	NaN	NaN	2.850000e+01	2.564717e+03	60	NaN	Nan	3.845140e+02	3.875286e+02
426	1	45	Fa3_1211.jpg	80	summ	NaN	NaN	NaN	3.955123e+02	3.985289e+02	NaN	Nan
426	1	46	bid	NaN	NaN	5.025000e+01	2.049086e+03	60	NaN	Nan	4.060134e+02	4.090293e+02
426	1	47	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	4.160140e+02	4.190313e+02	NaN	Nan
426	1	48	bid	NaN	NaN	4.950000e+01	1.853480e+03	60	NaN	Nan	4.270127e+02	4.300291e+02
