SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
402	2	1	Fa3_1321.jpg	80	summ	7.950000e+01	-999	60	3.016670e+00	6.033789e+00	1.051385e+01	1.356034e+01
402	2	2	Fa2_2221.jpg	80	conj	8.175000e+01	-999	60	2.051070e+01	2.352744e+01	3.101419e+01	3.406061e+01
402	2	3	Fa2_2122.jpg	90	conj	90	-999	60	3.801097e+01	4.102773e+01	4.851527e+01	5.156087e+01
402	2	4	Fa3_1121.jpg	50	summ	5.175000e+01	2.233594e+03	60	5.651117e+01	5.952773e+01	6.451253e+01	6.752799e+01
402	2	5	Fa2_2121.jpg	30	conj	3.150000e+01	2.167800e+03	60	7.551274e+01	7.852981e+01	8.251394e+01	8.553084e+01
402	2	6	Fa2_2223.jpg	50	conj	5.325000e+01	2.107065e+03	60	9.151543e+01	9.453275e+01	1.000130e+02	1.030282e+02
402	2	7	Fa3_1111.jpg	30	summ	30	2.993174e+03	60	1.080141e+02	1.110286e+02	1.190139e+02	1.221706e+02
402	2	8	Fa2_2323.jpg	70	conj	7.050000e+01	1.632471e+03	60	1.275122e+02	1.305289e+02	1.345134e+02	1.375287e+02
402	2	9	Fa3_1231.jpg	70	summ	7.275000e+01	2.802238e+03	60	1.450124e+02	1.480291e+02	1.520142e+02	1.550289e+02
402	2	10	Fa3_1331.jpg	90	summ	9.150000e+01	2.415542e+03	60	1.630127e+02	1.660293e+02	1.720143e+02	1.750297e+02
402	2	11	Fa2_2223.jpg	50	conj	51	1.605589e+03	60	1.830148e+02	1.860336e+02	1.905128e+02	1.935294e+02
402	2	12	Fa2_2322.jpg	40	conj	4.050000e+01	1.643395e+03	60	2.015179e+02	2.045351e+02	2.125128e+02	2.155297e+02
402	2	13	Fa3_1211.jpg	40	summ	4.050000e+01	1.517003e+03	60	2.215134e+02	2.245301e+02	2.300134e+02	2.330299e+02
402	2	14	Fa3_1231.jpg	70	summ	75	-999	60	2.380135e+02	2.410303e+02	2.485138e+02	2.516468e+02
402	2	15	Fa3_1211.jpg	40	summ	3.975000e+01	2.086146e+03	60	2.555139e+02	2.585305e+02	2.625137e+02	2.655304e+02
402	2	16	Fa2_2221.jpg	80	conj	8.175000e+01	2.305400e+03	60	2.715140e+02	2.745307e+02	2.820139e+02	2.850305e+02
402	2	17	Fa3_1111.jpg	30	summ	33	-999	60	2.910168e+02	2.940350e+02	2.985139e+02	3.015516e+02
402	2	18	Fa3_1331.jpg	90	summ	8.850000e+01	-999	60	3.085144e+02	3.115312e+02	3.165132e+02	3.195548e+02
402	2	19	Fa2_2322.jpg	40	conj	4.050000e+01	1.952204e+03	60	3.240170e+02	3.270313e+02	3.320140e+02	3.350312e+02
402	2	20	Fa2_2323.jpg	70	conj	6.975000e+01	1.552357e+03	60	3.420168e+02	3.450317e+02	3.530138e+02	3.560315e+02
402	2	21	Fa3_1321.jpg	80	summ	8.175000e+01	2.184499e+03	60	3.605152e+02	3.635318e+02	3.710140e+02	3.740309e+02
402	2	22	Fa2_2122.jpg	90	conj	90	-999	60	3.805156e+02	3.835329e+02	3.890140e+02	3.920507e+02
402	2	23	Fa3_1121.jpg	50	summ	5.175000e+01	1.593674e+03	60	3.980187e+02	4.010358e+02	4.070131e+02	4.100204e+02
402	2	24	Fa2_2121.jpg	30	conj	3.075000e+01	1.893147e+03	60	4.170159e+02	4.200357e+02	4.270140e+02	4.300325e+02
