sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
453	1	Fa3_1111.jpg	30	30	2.291368e+03	3.062500e+01
453	2	Fa3_1111.jpg	31	30	1.387802e+03	2.875000e+01
453	3	Fa3_1331.jpg	50	50	5.008491e+03	7.875000e+01
453	4	Fa3_1331.jpg	50	50	2.039732e+03	4.875000e+01
453	5	Fa3_1221.jpg	42	40	3.589786e+03	4.125000e+01
453	6	Fa3_1221.jpg	40	40	1.338862e+03	3.875000e+01
453	7	Fa3_1121.jpg	90	90	2.239490e+03	9.187500e+01
453	8	Fa3_1331.jpg	51	50	2.541373e+03	4.875000e+01
453	9	Fa3_1231.jpg	70	70	4.332532e+03	7.062500e+01
453	10	Fa3_1231.jpg	70	70	3.022221e+03	5.125000e+01
453	11	Fa3_1111.jpg	30	30	3.847562e+03	3.062500e+01
453	12	Fa3_1121.jpg	88	90	2.282239e+03	8.937500e+01
453	13	Fa3_1121.jpg	90	90	2.054904e+03	8.875000e+01
453	14	Fa3_1121.jpg	90	90	2.942932e+03	8.937500e+01
453	15	Fa3_1221.jpg	39	40	2.529782e+03	3.937500e+01
453	16	Fa3_1221.jpg	40	40	1.140237e+03	3.812500e+01
453	17	Fa3_1111.jpg	30	30	2.395416e+03	3.125000e+01
453	18	Fa3_1111.jpg	32	30	1.357147e+03	3.062500e+01
453	19	Fa3_1111.jpg	29	30	1.336835e+03	3.062500e+01
453	20	Fa3_1311.jpg	82	80	5.009537e+03	8.250000e+01
453	21	Fa3_1311.jpg	81	80	2.346187e+03	8.187500e+01
453	22	Fa3_1311.jpg	79	80	1.754882e+03	8.312500e+01
453	23	Fa3_1331.jpg	50	50	2.715754e+03	4.875000e+01
453	24	Fa3_1331.jpg	52	50	2.972978e+03	50
453	25	Fa3_1221.jpg	41	40	2.011911e+03	3.937500e+01
453	26	Fa3_1311.jpg	80	80	4.366072e+03	4.875000e+01
453	27	Fa3_1311.jpg	80	80	1.505395e+03	8.187500e+01
453	28	Fa3_1311.jpg	80	80	1.653069e+03	8.312500e+01
453	29	Fa3_1121.jpg	89	90	2.162005e+03	9.062500e+01
453	30	Fa3_1121.jpg	92	90	2.391166e+03	9.062500e+01
453	31	Fa3_1231.jpg	69	70	2.996970e+03	7.062500e+01
453	32	Fa3_1231.jpg	68	70	3.507639e+03	70
453	33	Fa3_1221.jpg	40	40	3.530186e+03	3.875000e+01
453	34	Fa3_1331.jpg	48	50	3.498027e+03	5.062500e+01
453	35	Fa3_1231.jpg	70	70	1.995357e+03	4.750000e+01
453	36	Fa3_1231.jpg	71	70	2.424032e+03	7.062500e+01
