SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
442	4	1	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	3.016025e+00	6.033322e+00	NaN	Nan
442	4	2	bid	NaN	NaN	90	1.948672e+03	60	NaN	Nan	1.201113e+01	1.502638e+01
442	4	3	Fa3_1211.jpg	80	summ	NaN	NaN	NaN	2.000995e+01	2.302665e+01	NaN	Nan
442	4	4	bid	NaN	NaN	5.025000e+01	1.513624e+03	60	NaN	Nan	2.801305e+01	3.102654e+01
442	4	5	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	3.851033e+01	4.152695e+01	NaN	Nan
442	4	6	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	4.751078e+01	5.056020e+01
442	4	7	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	5.651023e+01	5.952724e+01	NaN	Nan
442	4	8	bid	NaN	NaN	3.450000e+01	2.365726e+03	60	NaN	Nan	6.451147e+01	6.752711e+01
442	4	9	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	7.551207e+01	7.852925e+01	NaN	Nan
442	4	10	bid	NaN	NaN	8.850000e+01	1.884749e+03	60	NaN	Nan	8.401238e+01	8.702740e+01
442	4	11	Fa3_1111.jpg	90	summ	NaN	NaN	NaN	9.151488e+01	9.453207e+01	NaN	Nan
442	4	12	bid	NaN	NaN	48	1.204039e+03	60	NaN	Nan	1.015130e+02	1.045276e+02
442	4	13	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	1.105112e+02	1.135279e+02	NaN	Nan
442	4	14	bid	NaN	NaN	75	1.648033e+03	60	NaN	Nan	1.210133e+02	1.240281e+02
442	4	15	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	1.320116e+02	1.350280e+02	NaN	Nan
442	4	16	bid	NaN	NaN	51	1.684028e+03	60	NaN	Nan	1.425109e+02	1.455281e+02
442	4	17	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	1.535119e+02	1.565286e+02	NaN	Nan
442	4	18	bid	NaN	NaN	20	1.633350e+03	60	NaN	Nan	1.645118e+02	1.675284e+02
