SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
442	3	1	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	3.017376e+00	6.034552e+00	NaN	Nan
442	3	2	bid	NaN	NaN	33	1.862949e+03	60	NaN	Nan	1.401296e+01	1.702577e+01
442	3	3	Fa2_2121.jpg	70	conj	NaN	NaN	NaN	2.400957e+01	2.702626e+01	NaN	Nan
442	3	4	bid	NaN	NaN	6.675000e+01	2.264574e+03	60	NaN	Nan	3.251163e+01	3.552604e+01
442	3	5	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	3.950979e+01	4.252652e+01	NaN	Nan
442	3	6	bid	NaN	NaN	4.050000e+01	2.665243e+03	60	NaN	Nan	4.851122e+01	5.152636e+01
442	3	7	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	5.751035e+01	6.052757e+01	NaN	Nan
442	3	8	bid	NaN	NaN	3.075000e+01	2.198339e+03	60	NaN	Nan	6.651376e+01	6.952874e+01
442	3	9	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	7.701372e+01	8.003090e+01	NaN	Nan
442	3	10	bid	NaN	NaN	20	1.936380e+03	60	NaN	Nan	8.501221e+01	8.802683e+01
442	3	11	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	9.251644e+01	9.553365e+01	NaN	Nan
442	3	12	bid	NaN	NaN	20	1.664580e+03	60	NaN	Nan	1.030129e+02	1.060274e+02
442	3	13	Fa3_1111.jpg	90	summ	NaN	NaN	NaN	1.135108e+02	1.165276e+02	NaN	Nan
442	3	14	bid	NaN	NaN	5.025000e+01	1.964801e+03	60	NaN	Nan	1.210127e+02	1.240273e+02
442	3	15	Fa2_2322.jpg	80	conj	NaN	NaN	NaN	1.300111e+02	1.330278e+02	NaN	Nan
442	3	16	bid	NaN	NaN	78	2.098662e+03	60	NaN	Nan	1.380125e+02	1.410276e+02
442	3	17	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	1.470114e+02	1.500280e+02	NaN	Nan
442	3	18	bid	NaN	NaN	20	1.766590e+03	60	NaN	Nan	1.550114e+02	1.580279e+02
442	3	19	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	1.640122e+02	1.670295e+02	NaN	Nan
442	3	20	bid	NaN	NaN	9.225000e+01	2.052294e+03	60	NaN	Nan	1.715114e+02	1.745280e+02
