SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
430	2	1	Fa3_1121.jpg	70	summ	NaN	NaN	NaN	3.008830e+00	6.025548e+00	NaN	Nan
430	2	2	bid	NaN	NaN	72	-999	60	NaN	Nan	1.201111e+01	1.505877e+01
430	2	3	Fa2_2323.jpg	30	conj	NaN	NaN	NaN	2.000881e+01	2.302579e+01	NaN	Nan
430	2	4	bid	NaN	NaN	3.150000e+01	2.662962e+03	60	NaN	Nan	2.801286e+01	3.102569e+01
430	2	5	Fa3_1331.jpg	30	summ	NaN	NaN	NaN	3.851065e+01	4.152785e+01	NaN	Nan
430	2	6	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	4.751113e+01	5.054584e+01
430	2	7	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	5.651377e+01	5.953099e+01	NaN	Nan
430	2	8	bid	NaN	NaN	3.750000e+01	-999	60	NaN	Nan	6.451135e+01	6.754876e+01
430	2	9	Fa3_1111.jpg	90	summ	NaN	NaN	NaN	7.551710e+01	7.853428e+01	NaN	Nan
430	2	10	bid	NaN	NaN	8.850000e+01	2.996945e+03	60	NaN	Nan	8.401313e+01	8.716882e+01
430	2	11	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	9.151011e+01	9.452693e+01	NaN	Nan
430	2	12	bid	NaN	NaN	8.850000e+01	2.766180e+03	60	NaN	Nan	1.015107e+02	1.045267e+02
430	2	13	Fa2_2322.jpg	80	conj	NaN	NaN	NaN	1.105102e+02	1.135271e+02	NaN	Nan
430	2	14	bid	NaN	NaN	8.175000e+01	-999	60	NaN	Nan	1.210110e+02	1.240603e+02
430	2	15	Fa3_1321.jpg	40	summ	NaN	NaN	NaN	1.320107e+02	1.350275e+02	NaN	Nan
430	2	16	bid	NaN	NaN	4.125000e+01	2.566169e+03	60	NaN	Nan	1.425132e+02	1.455294e+02
430	2	17	Fa2_2122.jpg	50	conj	NaN	NaN	NaN	1.535140e+02	1.565312e+02	NaN	Nan
430	2	18	bid	NaN	NaN	51	1.755079e+03	60	NaN	Nan	1.645113e+02	1.675275e+02
430	2	19	Fa2_2221.jpg	40	conj	NaN	NaN	NaN	1.750177e+02	1.780350e+02	NaN	Nan
430	2	20	bid	NaN	NaN	3.975000e+01	2.666665e+03	60	NaN	Nan	1.840113e+02	1.870278e+02
430	2	21	Fa3_1231.jpg	50	summ	NaN	NaN	NaN	1.915115e+02	1.945281e+02	NaN	Nan
430	2	22	bid	NaN	NaN	4.950000e+01	-999	60	NaN	Nan	2.025115e+02	2.055447e+02
430	2	23	Fa3_1211.jpg	80	summ	NaN	NaN	NaN	2.110117e+02	2.140284e+02	NaN	Nan
430	2	24	bid	NaN	NaN	8.025000e+01	2.481924e+03	60	NaN	Nan	2.180131e+02	2.210283e+02
430	2	25	Fa2_2121.jpg	70	conj	NaN	NaN	NaN	2.285120e+02	2.315286e+02	NaN	Nan
430	2	26	bid	NaN	NaN	6.675000e+01	-999	60	NaN	Nan	2.395108e+02	2.425459e+02
430	2	27	Fa2_2223.jpg	90	conj	NaN	NaN	NaN	2.485138e+02	2.515311e+02	NaN	Nan
430	2	28	bid	NaN	NaN	8.775000e+01	2.521378e+03	60	NaN	Nan	2.555111e+02	2.585157e+02
