sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
428	1	Fc1_3221_Y.jpg	10	10	2.091957e+03	1.085938e+01
428	2	Fc1_1231_X.jpg	21	20	3.374116e+03	2.062500e+01
428	3	Fc1_1231_X.jpg	20	20	1.281009e+03	1.984375e+01
428	4	Fc1_1231_X.jpg	18	20	1.931470e+03	1.906250e+01
428	5	Fc1_1221_Y.jpg	38	40	2.040683e+03	3.859375e+01
428	6	Fc1_1221_Y.jpg	40	40	1.631735e+03	4.015625e+01
428	7	Fc1_1211_X.jpg	48	50	2.460125e+03	4.953125e+01
428	8	Fc1_2221_Y.jpg	28	30	3.475019e+03	3.039062e+01
428	9	Fc1_2221_Y.jpg	30	30	7.301239e+02	30
428	10	Fc1_1221_X.jpg	31	30	9.208003e+02	30
428	11	Fc1_1221_Y.jpg	41	40	2.223195e+03	3.859375e+01
428	12	Fc1_1221_Y.jpg	42	40	1.600028e+03	3.898438e+01
428	13	Fc1_3221_Y.jpg	11	10	2.807205e+03	1.046875e+01
428	14	Fc1_3221_Y.jpg	12	10	1.831234e+03	1.046875e+01
428	15	Fc1_1221_Y.jpg	39	40	1.907153e+03	3.937500e+01
428	16	Fc1_1231_X.jpg	22	20	3.109375e+03	2.101562e+01
428	17	Fc1_3221_Y.jpg	10	10	2.640470e+03	1.046875e+01
428	18	Fc1_1231_X.jpg	20	20	2.106697e+03	2.062500e+01
428	19	Fc1_1231_X.jpg	21	20	1.832495e+03	1.984375e+01
428	20	Fc1_1221_X.jpg	32	30	9.214238e+02	30
428	21	Fc1_1211_X.jpg	50	50	2.156992e+03	4.875000e+01
428	22	Fc1_1221_X.jpg	30	30	1.431671e+03	30
428	23	Fc1_1221_X.jpg	28	30	5.153647e+02	30
428	24	Fc1_1211_X.jpg	50	50	2.006255e+03	4.992188e+01
428	25	Fc1_1211_X.jpg	51	50	1.983245e+03	4.953125e+01
428	26	Fc1_2221_Y.jpg	30	30	4.575768e+03	2.062500e+01
428	27	Fc1_2221_Y.jpg	31	30	4.295457e+02	30
428	28	Fc1_1211_X.jpg	49	50	2.123016e+03	4.875000e+01
428	29	Fc1_1211_X.jpg	48	50	2.081406e+03	4.992188e+01
428	30	Fc1_3221_Y.jpg	8	10	2.172113e+03	1.085938e+01
428	31	Fc1_3221_Y.jpg	10	10	1.848593e+03	1.046875e+01
428	32	Fc1_1221_X.jpg	32	30	2.022847e+03	3.039062e+01
428	33	Fc1_1221_X.jpg	30	30	1.197080e+03	30
428	34	Fc1_2221_Y.jpg	28	30	1.639620e+03	30
428	35	Fc1_2221_Y.jpg	30	30	9.302120e+02	30
428	36	Fc1_1221_Y.jpg	38	40	2.163717e+03	3.859375e+01
