SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
425	4	1	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	3.013789e+00	6.030421e+00	NaN	Nan
425	4	2	bid	NaN	NaN	90	2.267103e+03	60	NaN	Nan	1.401344e+01	1.703034e+01
425	4	3	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	2.401410e+01	2.703075e+01	NaN	Nan
425	4	4	bid	NaN	NaN	8.850000e+01	2.550196e+03	60	NaN	Nan	3.251385e+01	3.553067e+01
425	4	5	Fa2_2122.jpg	70	summ	NaN	NaN	NaN	3.951500e+01	4.253210e+01	NaN	Nan
425	4	6	bid	NaN	NaN	69	1.652994e+03	60	NaN	Nan	4.851375e+01	5.153110e+01
425	4	7	Fa2_2323.jpg	30	summ	NaN	NaN	NaN	5.751816e+01	6.053533e+01	NaN	Nan
425	4	8	bid	NaN	NaN	30	2.773733e+03	60	NaN	Nan	6.651312e+01	6.953105e+01
425	4	9	Fa2_2223.jpg	50	summ	NaN	NaN	NaN	7.701478e+01	8.003148e+01	NaN	Nan
425	4	10	bid	NaN	NaN	5.475000e+01	-999	60	NaN	Nan	8.501384e+01	8.815646e+01
425	4	11	Fa2_2121.jpg	90	summ	NaN	NaN	NaN	9.251493e+01	9.553165e+01	NaN	Nan
425	4	12	bid	NaN	NaN	8.850000e+01	-999	60	NaN	Nan	1.030118e+02	1.060482e+02
425	4	13	Fa2_2223.jpg	50	summ	NaN	NaN	NaN	1.135152e+02	1.165319e+02	NaN	Nan
425	4	14	bid	NaN	NaN	3.525000e+01	1.836452e+03	60	NaN	Nan	1.210122e+02	1.240294e+02
425	4	15	Fa2_2221.jpg	80	summ	NaN	NaN	NaN	1.300155e+02	1.330321e+02	NaN	Nan
425	4	16	bid	NaN	NaN	78	2.102514e+03	60	NaN	Nan	1.380133e+02	1.410156e+02
425	4	17	Fa2_2322.jpg	40	summ	NaN	NaN	NaN	1.470170e+02	1.500341e+02	NaN	Nan
425	4	18	bid	NaN	NaN	7.425000e+01	1.654831e+03	60	NaN	Nan	1.550137e+02	1.580323e+02
425	4	19	Fa3_1311.jpg	40	conj	NaN	NaN	NaN	1.640159e+02	1.670325e+02	NaN	Nan
425	4	20	bid	NaN	NaN	3.975000e+01	2.891067e+03	60	NaN	Nan	1.715138e+02	1.745991e+02
425	4	21	Fa2_2323.jpg	30	summ	NaN	NaN	NaN	1.825161e+02	1.855328e+02	NaN	Nan
425	4	22	bid	NaN	NaN	60	-999	60	NaN	Nan	1.895135e+02	1.925494e+02
425	4	23	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	1.985164e+02	2.015330e+02	NaN	Nan
425	4	24	bid	NaN	NaN	4.575000e+01	1.937017e+03	60	NaN	Nan	2.065128e+02	2.095275e+02
425	4	25	Fa3_1311.jpg	40	conj	NaN	NaN	NaN	2.175165e+02	2.205333e+02	NaN	Nan
425	4	26	bid	NaN	NaN	60	-999	60	NaN	Nan	2.260130e+02	2.290498e+02
425	4	27	Fa3_1221.jpg	80	conj	NaN	NaN	NaN	2.370168e+02	2.400335e+02	NaN	Nan
425	4	28	bid	NaN	NaN	7.950000e+01	2.352323e+03	60	NaN	Nan	2.455153e+02	2.485333e+02
425	4	29	Fa3_1121.jpg	50	conj	NaN	NaN	NaN	2.525186e+02	2.555358e+02	NaN	Nan
425	4	30	bid	NaN	NaN	60	-999	60	NaN	Nan	2.600136e+02	2.630535e+02
425	4	31	Fa2_2322.jpg	40	summ	NaN	NaN	NaN	2.710172e+02	2.740340e+02	NaN	Nan
425	4	32	bid	NaN	NaN	60	-999	60	NaN	Nan	2.810138e+02	2.840570e+02
425	4	33	Fa3_1231.jpg	30	conj	NaN	NaN	NaN	2.910175e+02	2.940341e+02	NaN	Nan
425	4	34	bid	NaN	NaN	60	-999	60	NaN	Nan	2.980133e+02	3.010506e+02
425	4	35	Fa3_1221.jpg	80	conj	NaN	NaN	NaN	3.080177e+02	3.110343e+02	NaN	Nan
425	4	36	bid	NaN	NaN	60	-999	60	NaN	Nan	3.190137e+02	3.220508e+02
425	4	37	Fa3_1231.jpg	30	conj	NaN	NaN	NaN	3.300179e+02	3.330346e+02	NaN	Nan
425	4	38	bid	NaN	NaN	60	-999	60	NaN	Nan	3.395134e+02	3.425511e+02
425	4	39	Fa3_1111.jpg	70	conj	NaN	NaN	NaN	3.500181e+02	3.530360e+02	NaN	Nan
425	4	40	bid	NaN	NaN	60	1.090004e+03	60	NaN	Nan	3.575137e+02	3.605205e+02
425	4	41	Fa2_2122.jpg	70	summ	NaN	NaN	NaN	3.660048e+02	3.690220e+02	NaN	Nan
425	4	42	bid	NaN	NaN	7.050000e+01	1.393047e+03	60	NaN	Nan	3.765138e+02	3.795239e+02
425	4	43	Fa3_1121.jpg	50	conj	NaN	NaN	NaN	3.835185e+02	3.865353e+02	NaN	Nan
425	4	44	bid	NaN	NaN	60	-999	60	NaN	Nan	3.940133e+02	3.970599e+02
425	4	45	Fa3_1331.jpg	90	conj	NaN	NaN	NaN	4.020111e+02	4.050282e+02	NaN	Nan
425	4	46	bid	NaN	NaN	60	-999	60	NaN	Nan	4.100133e+02	4.130519e+02
425	4	47	Fa2_2221.jpg	80	summ	NaN	NaN	NaN	4.200142e+02	4.230313e+02	NaN	Nan
425	4	48	bid	NaN	NaN	84	2.688666e+03	60	NaN	Nan	4.270137e+02	4.300188e+02
