SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
443	3	1	Fc3_1211.jpg	80	summ	7.875000e+01	-999	60	3.013931e+00	6.031217e+00	1.151348e+01	1.463236e+01
443	3	2	Fc3_1312.jpg	40	summ	3.975000e+01	2.046666e+03	60	2.251736e+01	2.553457e+01	3.151254e+01	3.452581e+01
443	3	3	Fc1_3231.jpg	30	conj	8.175000e+01	2.615300e+03	60	3.850947e+01	4.152617e+01	4.551080e+01	4.852600e+01
443	3	4	Fc3_1312.jpg	40	summ	39	2.065660e+03	60	5.350943e+01	5.652640e+01	6.151094e+01	6.452653e+01
443	3	5	Fc3_1112.jpg	70	summ	72	2.064171e+03	60	6.950995e+01	7.252655e+01	7.951336e+01	8.252763e+01
443	3	6	Fc1_2231.jpg	90	conj	42	2.934618e+03	60	8.851228e+01	9.152940e+01	9.901314e+01	1.021311e+02
443	3	7	Fc1_1221.jpg	50	conj	48	2.772716e+03	60	1.095159e+02	1.125331e+02	1.165114e+02	1.195270e+02
443	3	8	Fc3_1112.jpg	70	summ	69	2.182104e+03	60	1.255104e+02	1.285274e+02	1.350119e+02	1.380273e+02
443	3	9	Fc1_3221.jpg	80	conj	3.150000e+01	-999	60	1.450110e+02	1.480277e+02	1.535108e+02	1.565441e+02
443	3	10	Fc3_1213.jpg	50	summ	4.875000e+01	2.183799e+03	60	1.635112e+02	1.665278e+02	1.710108e+02	1.740278e+02
443	3	11	Fc3_1313.jpg	30	summ	2.925000e+01	2.250488e+03	60	1.800116e+02	1.830287e+02	1.910132e+02	1.940303e+02
443	3	12	Fc1_3221.jpg	80	conj	30	-999	60	1.990148e+02	2.020320e+02	2.070112e+02	2.100498e+02
443	3	13	Fc1_2211.jpg	40	conj	9.150000e+01	2.641930e+03	60	2.145172e+02	2.175285e+02	2.235109e+02	2.265285e+02
443	3	14	Fc1_1221.jpg	50	conj	5.175000e+01	1.817607e+03	60	2.340121e+02	2.370288e+02	2.450112e+02	2.480231e+02
443	3	15	Fc3_1111.jpg	90	summ	8.850000e+01	-999	60	2.525124e+02	2.555291e+02	2.610126e+02	2.640622e+02
443	3	16	Fc1_1211.jpg	70	conj	6.750000e+01	2.049862e+03	60	2.685123e+02	2.715292e+02	2.755126e+02	2.785291e+02
443	3	17	Fc3_1213.jpg	50	summ	48	-999	60	2.865134e+02	2.895306e+02	2.965112e+02	2.995487e+02
443	3	18	Fc1_3231.jpg	30	conj	8.175000e+01	-999	60	3.070170e+02	3.100342e+02	3.175134e+02	3.205524e+02
443	3	19	Fc3_1111.jpg	90	summ	9.075000e+01	2.783303e+03	60	3.275133e+02	3.305301e+02	3.345134e+02	3.375298e+02
443	3	20	Fc1_2231.jpg	90	conj	3.750000e+01	-999	60	3.455136e+02	3.485303e+02	3.565132e+02	3.595468e+02
443	3	21	Fc3_1313.jpg	30	summ	2.925000e+01	2.102361e+03	60	3.655139e+02	3.685306e+02	3.740114e+02	3.770288e+02
443	3	22	Fc3_1211.jpg	80	summ	8.025000e+01	2.787332e+03	60	3.820140e+02	3.850307e+02	3.930116e+02	3.960154e+02
443	3	23	Fc1_1211.jpg	70	conj	7.050000e+01	-999	60	4.035171e+02	4.065342e+02	4.105115e+02	4.135852e+02
443	3	24	Fc1_2211.jpg	40	conj	9.225000e+01	2.793133e+03	60	4.180142e+02	4.210312e+02	4.270116e+02	4.300214e+02
