SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
443	2	1	Fc1_3231.jpg	30	conj	NaN	NaN	NaN	3.012738e+00	6.029930e+00	NaN	Nan
443	2	2	bid	NaN	NaN	81	2.269996e+03	60	NaN	Nan	1.401166e+01	1.702464e+01
443	2	3	Fc1_3221.jpg	80	conj	NaN	NaN	NaN	2.401650e+01	2.703360e+01	NaN	Nan
443	2	4	bid	NaN	NaN	2.850000e+01	-999	60	NaN	Nan	3.251197e+01	3.555821e+01
443	2	5	Fc3_1112.jpg	70	summ	NaN	NaN	NaN	3.950854e+01	4.252524e+01	NaN	Nan
443	2	6	bid	NaN	NaN	6.750000e+01	2.380306e+03	60	NaN	Nan	4.851164e+01	5.152507e+01
443	2	7	Fc3_1313.jpg	30	summ	NaN	NaN	NaN	5.750882e+01	6.052555e+01	NaN	Nan
443	2	8	bid	NaN	NaN	33	-999	60	NaN	Nan	6.651349e+01	6.955868e+01
443	2	9	Fc3_1213.jpg	50	summ	NaN	NaN	NaN	7.700909e+01	8.002631e+01	NaN	Nan
443	2	10	bid	NaN	NaN	5.175000e+01	1.964581e+03	60	NaN	Nan	8.501289e+01	8.802735e+01
443	2	11	Fc1_1221.jpg	50	conj	NaN	NaN	NaN	9.251181e+01	9.552901e+01	NaN	Nan
443	2	12	bid	NaN	NaN	5.325000e+01	-999	60	NaN	Nan	1.030129e+02	1.061306e+02
443	2	13	Fc3_1111.jpg	90	summ	NaN	NaN	NaN	1.135155e+02	1.165327e+02	NaN	Nan
443	2	14	bid	NaN	NaN	8.850000e+01	2.655801e+03	60	NaN	Nan	1.210113e+02	1.240264e+02
443	2	15	Fc1_1211.jpg	70	conj	NaN	NaN	NaN	1.300099e+02	1.330265e+02	NaN	Nan
443	2	16	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	1.380133e+02	1.411431e+02
443	2	17	Fc1_3231.jpg	30	conj	NaN	NaN	NaN	1.470098e+02	1.500268e+02	NaN	Nan
443	2	18	bid	NaN	NaN	78	2.796753e+03	60	NaN	Nan	1.550133e+02	1.580266e+02
443	2	19	Fc1_2231.jpg	90	conj	NaN	NaN	NaN	1.640103e+02	1.670270e+02	NaN	Nan
443	2	20	bid	NaN	NaN	39	2.565217e+03	60	NaN	Nan	1.715117e+02	1.745268e+02
443	2	21	Fc3_1213.jpg	50	summ	NaN	NaN	NaN	1.825108e+02	1.855281e+02	NaN	Nan
443	2	22	bid	NaN	NaN	4.950000e+01	2.418349e+03	60	NaN	Nan	1.895107e+02	1.925270e+02
443	2	23	Fc3_1211.jpg	80	summ	NaN	NaN	NaN	1.985136e+02	2.015308e+02	NaN	Nan
443	2	24	bid	NaN	NaN	8.025000e+01	2.685921e+03	60	NaN	Nan	2.065128e+02	2.095273e+02
443	2	25	Fc3_1111.jpg	90	summ	NaN	NaN	NaN	2.175169e+02	2.205341e+02	NaN	Nan
443	2	26	bid	NaN	NaN	8.925000e+01	2.866572e+03	60	NaN	Nan	2.260110e+02	2.290853e+02
443	2	27	Fc1_2211.jpg	40	conj	NaN	NaN	NaN	2.370113e+02	2.400280e+02	NaN	Nan
443	2	28	bid	NaN	NaN	8.850000e+01	-999	60	NaN	Nan	2.455113e+02	2.485612e+02
443	2	29	Fc3_1313.jpg	30	summ	NaN	NaN	NaN	2.525112e+02	2.555281e+02	NaN	Nan
443	2	30	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	2.600113e+02	2.630447e+02
443	2	31	Fc3_1211.jpg	80	summ	NaN	NaN	NaN	2.710117e+02	2.740284e+02	NaN	Nan
443	2	32	bid	NaN	NaN	81	2.384032e+03	60	NaN	Nan	2.810110e+02	2.840283e+02
443	2	33	Fc3_1112.jpg	70	summ	NaN	NaN	NaN	2.910130e+02	2.940302e+02	NaN	Nan
443	2	34	bid	NaN	NaN	69	2.570356e+03	60	NaN	Nan	2.980109e+02	3.010285e+02
443	2	35	Fc1_1211.jpg	70	conj	NaN	NaN	NaN	3.080159e+02	3.110332e+02	NaN	Nan
443	2	36	bid	NaN	NaN	6.825000e+01	-999	60	NaN	Nan	3.190128e+02	3.220515e+02
443	2	37	Fc1_2211.jpg	40	conj	NaN	NaN	NaN	3.300125e+02	3.330292e+02	NaN	Nan
443	2	38	bid	NaN	NaN	87	-999	60	NaN	Nan	3.395124e+02	3.425457e+02
443	2	39	Fc1_2231.jpg	90	conj	NaN	NaN	NaN	3.500128e+02	3.530294e+02	NaN	Nan
443	2	40	bid	NaN	NaN	3.975000e+01	2.502069e+03	60	NaN	Nan	3.575107e+02	3.605248e+02
443	2	41	Fc3_1312.jpg	40	summ	NaN	NaN	NaN	3.660129e+02	3.690296e+02	NaN	Nan
443	2	42	bid	NaN	NaN	4.125000e+01	2.183408e+03	60	NaN	Nan	3.765129e+02	3.795295e+02
443	2	43	Fc1_1221.jpg	50	conj	NaN	NaN	NaN	3.835132e+02	3.865298e+02	NaN	Nan
443	2	44	bid	NaN	NaN	51	2.401678e+03	60	NaN	Nan	3.940129e+02	3.970297e+02
443	2	45	Fc1_3221.jpg	80	conj	NaN	NaN	NaN	4.020156e+02	4.050329e+02	NaN	Nan
443	2	46	bid	NaN	NaN	33	-999	60	NaN	Nan	4.100111e+02	4.130506e+02
443	2	47	Fc3_1312.jpg	40	summ	NaN	NaN	NaN	4.200137e+02	4.230303e+02	NaN	Nan
443	2	48	bid	NaN	NaN	3.375000e+01	-999	60	NaN	Nan	4.270111e+02	4.303134e+02
