sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
439	1	Fc3_1112_X.jpg	30	30	4.245160e+03	30
439	2	Fc3_1111_X.jpg	12	10	4.878248e+03	1.046875e+01
439	3	Fc3_1111_X.jpg	9	10	2.776039e+03	1.203125e+01
439	4	Fc3_1112_Y.jpg	22	20	4.828225e+03	2.023438e+01
439	5	Fc3_1312_Y.jpg	52	50	3.058318e+03	5.148438e+01
439	6	Fc3_1312_Y.jpg	50	50	2.541753e+03	4.992188e+01
439	7	Fc3_1112_Y.jpg	21	20	3.495137e+03	2.023438e+01
439	8	Fc3_1112_X.jpg	30	30	1.140937e+03	30
439	9	Fc3_1112_X.jpg	32	30	1.257197e+03	30
439	10	Fc3_1112_Y.jpg	19	20	2.960404e+03	1.906250e+01
439	11	Fc3_1112_Y.jpg	20	20	2.440897e+03	1.984375e+01
439	12	Fc3_1111_X.jpg	10	10	2.941723e+03	1.085938e+01
439	13	Fc3_1212_Y.jpg	31	30	1.660256e+03	30
439	14	Fc3_1212_Y.jpg	29	30	2.674834e+03	30
439	15	Fc3_1212_Y.jpg	30	30	1.690442e+03	2.882812e+01
439	16	Fc3_1113_X.jpg	39	40	4.042941e+03	30
439	17	Fc3_1113_X.jpg	40	40	1.490057e+03	3.937500e+01
439	18	Fc3_1312_Y.jpg	50	50	2.875065e+03	5.031250e+01
439	19	Fc3_1312_Y.jpg	51	50	2.674751e+03	4.992188e+01
439	20	Fc3_1111_X.jpg	11	10	2.958017e+03	1.085938e+01
439	21	Fc3_1111_X.jpg	8	10	3.009577e+03	1.164062e+01
439	22	Fc3_1112_X.jpg	30	30	2.594067e+03	30
439	23	Fc3_1312_Y.jpg	48	50	2.391086e+03	5.031250e+01
439	24	Fc3_1312_Y.jpg	52	50	2.288670e+03	4.875000e+01
439	25	Fc3_1111_X.jpg	12	10	2.891457e+03	1.046875e+01
439	26	Fc3_1113_X.jpg	40	40	3.726006e+03	4.093750e+01
439	27	Fc3_1113_X.jpg	41	40	1.440423e+03	3.976562e+01
439	28	Fc3_1112_X.jpg	32	30	2.610942e+03	30
439	29	Fc3_1112_X.jpg	31	30	1.291597e+03	3.156250e+01
439	30	Fc3_1212_Y.jpg	29	30	1.523086e+03	30
439	31	Fc3_1113_X.jpg	38	40	2.425483e+03	4.210938e+01
439	32	Fc3_1113_X.jpg	39	40	1.825172e+03	4.132812e+01
439	33	Fc3_1212_Y.jpg	30	30	1.006865e+03	30
439	34	Fc3_1212_Y.jpg	30	30	7.253885e+02	30
439	35	Fc3_1112_Y.jpg	18	20	2.558316e+03	2.062500e+01
439	36	Fc3_1112_Y.jpg	22	20	2.624007e+03	1.906250e+01
