sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
437	1	Fa2_2122_Y.jpg	21	20	2.226641e+03	2.023438e+01
437	2	Fa2_2121_X.jpg	10	10	1.944482e+03	1.242188e+01
437	3	Fa2_2121_X.jpg	11	10	2.386478e+03	1.007812e+01
437	4	Fa2_2123_X.jpg	41	40	1.875406e+03	4.093750e+01
437	5	Fa2_2122_X.jpg	30	30	1.125213e+03	30
437	6	Fa2_2122_X.jpg	28	30	1.336303e+03	30
437	7	Fa2_2322_Y.jpg	49	50	2.409269e+03	5.109375e+01
437	8	Fa2_2322_Y.jpg	52	50	2.536669e+03	5.226562e+01
437	9	Fa2_2121_X.jpg	12	10	2.778630e+03	9.296875e+00
437	10	Fa2_2122_X.jpg	32	30	1.176576e+03	30
437	11	Fa2_2122_X.jpg	31	30	1.119893e+03	30
437	12	Fa2_2123_X.jpg	40	40	1.707147e+03	4.250000e+01
437	13	Fa2_2123_X.jpg	42	40	1.400970e+03	4.210938e+01
437	14	Fa2_2122_X.jpg	30	30	1.441492e+03	30
437	15	Fa2_2123_X.jpg	38	40	2.001431e+03	4.171875e+01
437	16	Fa2_2123_X.jpg	40	40	1.584843e+03	4.171875e+01
437	17	Fa2_2123_X.jpg	41	40	1.351001e+03	4.250000e+01
437	18	Fa2_2222_Y.jpg	30	30	9.921799e+02	30
437	19	Fa2_2222_Y.jpg	28	30	3.999911e+02	30
437	20	Fa2_2222_Y.jpg	32	30	6.171282e+02	30
437	21	Fa2_2222_Y.jpg	31	30	6.333041e+02	30
437	22	Fa2_2222_Y.jpg	30	30	6.497119e+02	30
437	23	Fa2_2322_Y.jpg	50	50	2.094001e+03	4.992188e+01
437	24	Fa2_2122_X.jpg	30	30	1.508737e+03	2.882812e+01
437	25	Fa2_2121_X.jpg	9	10	2.242889e+03	8.906250e+00
437	26	Fa2_2122_Y.jpg	20	20	2.525613e+03	1.906250e+01
437	27	Fa2_2122_Y.jpg	22	20	2.385841e+03	1.828125e+01
437	28	Fa2_2322_Y.jpg	50	50	2.279101e+03	5.031250e+01
437	29	Fa2_2122_Y.jpg	20	20	1.668992e+03	2.101562e+01
437	30	Fa2_2122_Y.jpg	18	20	2.854701e+03	2.101562e+01
437	31	Fa2_2222_Y.jpg	28	30	8.418844e+02	30
437	32	Fa2_2122_Y.jpg	21	20	1.887110e+03	1.984375e+01
437	33	Fa2_2121_X.jpg	10	10	2.709054e+03	1.007812e+01
437	34	Fa2_2121_X.jpg	10	10	2.402116e+03	8.906250e+00
437	35	Fa2_2322_Y.jpg	51	50	2.409800e+03	4.953125e+01
437	36	Fa2_2322_Y.jpg	49	50	2.218758e+03	5.109375e+01
