sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
307	1	Fc3_1112_X.jpg	29	30	1.032835e+03	30
307	2	Fc3_1112_X.jpg	31	30	5.205117e+02	30
307	3	Fc3_1113_X.jpg	42	40	1.813066e+03	4.015625e+01
307	4	Fc3_1113_X.jpg	38	40	1.471183e+03	4.015625e+01
307	5	Fc3_1212_Y.jpg	32	30	1.228935e+03	30
307	6	Fc3_1112_X.jpg	30	30	8.464530e+02	30
307	7	Fc3_1112_Y.jpg	22	20	1.796674e+03	1.906250e+01
307	8	Fc3_1112_Y.jpg	18	20	1.505761e+03	1.789062e+01
307	9	Fc3_1112_Y.jpg	21	20	1.522329e+03	1.789062e+01
307	10	Fc3_1212_Y.jpg	30	30	1.712948e+03	2.843750e+01
307	11	Fc3_1212_Y.jpg	29	30	3.869295e+02	30
307	12	Fc3_1112_Y.jpg	20	20	2.747523e+03	1.710938e+01
307	13	Fc3_1312_Y.jpg	52	50	2.847423e+03	5.187500e+01
307	14	Fc3_1212_Y.jpg	31	30	1.929832e+03	2.882812e+01
307	15	Fc3_1212_Y.jpg	32	30	6.375602e+02	30
307	16	Fc3_1312_Y.jpg	50	50	2.379767e+03	4.992188e+01
307	17	Fc3_1112_X.jpg	30	30	1.612731e+03	2.960938e+01
307	18	Fc3_1112_X.jpg	30	30	6.214493e+02	30
307	19	Fc3_1111_X.jpg	11	10	2.296091e+03	1.125000e+01
307	20	Fc3_1111_X.jpg	10	10	1.805089e+03	1.203125e+01
307	21	Fc3_1111_X.jpg	10	10	2.571881e+03	1.164062e+01
307	22	Fc3_1113_X.jpg	41	40	2.481420e+03	4.132812e+01
307	23	Fc3_1113_X.jpg	39	40	1.805084e+03	4.093750e+01
307	24	Fc3_1312_Y.jpg	49	50	2.213987e+03	4.992188e+01
307	25	Fc3_1312_Y.jpg	51	50	2.240209e+03	5.148438e+01
307	26	Fc3_1111_X.jpg	9	10	2.848408e+03	1.125000e+01
307	27	Fc3_1111_X.jpg	8	10	1.957397e+03	8.906250e+00
307	28	Fc3_1111_X.jpg	11	10	1.806476e+03	1.085938e+01
307	29	Fc3_1113_X.jpg	40	40	1.629532e+03	4.406250e+01
307	30	Fc3_1312_Y.jpg	50	50	2.580652e+03	5.109375e+01
307	31	Fc3_1312_Y.jpg	52	50	2.005418e+03	4.875000e+01
307	32	Fc3_1112_Y.jpg	19	20	2.564350e+03	1.750000e+01
307	33	Fc3_1112_Y.jpg	22	20	1.872335e+03	1.945312e+01
307	34	Fc3_1113_X.jpg	42	40	2.013284e+03	4.250000e+01
307	35	Fc3_1112_X.jpg	29	30	8.439180e+02	30
307	36	Fc3_1212_Y.jpg	31	30	1.912863e+03	3.078125e+01
