SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
452	2	1	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	3.003938e+00	6.020809e+00	NaN	Nan
452	2	2	bid	NaN	NaN	5.250000e+01	-999	60	NaN	Nan	1.301375e+01	1.605563e+01
452	2	3	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	2.050675e+01	2.352388e+01	NaN	Nan
452	2	4	bid	NaN	NaN	3.825000e+01	-999	60	NaN	Nan	3.151351e+01	3.455900e+01
452	2	5	Fc3_1313.jpg	70	conj	NaN	NaN	NaN	4.201054e+01	4.502770e+01	NaN	Nan
452	2	6	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	5.301297e+01	5.606266e+01
452	2	7	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	6.201407e+01	6.503126e+01	NaN	Nan
452	2	8	bid	NaN	NaN	33	-999	60	NaN	Nan	7.201279e+01	7.505467e+01
452	2	9	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	8.001697e+01	8.303440e+01	NaN	Nan
452	2	10	bid	NaN	NaN	3.150000e+01	-999	60	NaN	Nan	9.051352e+01	9.355488e+01
452	2	11	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	1.015053e+02	1.045220e+02	NaN	Nan
452	2	12	bid	NaN	NaN	3.825000e+01	-999	60	NaN	Nan	1.085138e+02	1.115558e+02
452	2	13	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	1.185072e+02	1.215244e+02	NaN	Nan
452	2	14	bid	NaN	NaN	30	-999	60	NaN	Nan	1.275137e+02	1.305590e+02
452	2	15	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	1.365104e+02	1.395275e+02	NaN	Nan
452	2	16	bid	NaN	NaN	6.975000e+01	-999	60	NaN	Nan	1.470136e+02	1.500624e+02
452	2	17	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	1.570136e+02	1.600309e+02	NaN	Nan
452	2	18	bid	NaN	NaN	7.125000e+01	-999	60	NaN	Nan	1.645135e+02	1.675559e+02
452	2	19	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	1.755171e+02	1.785344e+02	NaN	Nan
452	2	20	bid	NaN	NaN	60	-999	60	NaN	Nan	1.865135e+02	1.899395e+02
452	2	21	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	1.965065e+02	1.995233e+02	NaN	Nan
452	2	22	bid	NaN	NaN	6.825000e+01	-999	60	NaN	Nan	2.045137e+02	2.075564e+02
452	2	23	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	2.130067e+02	2.160242e+02	NaN	Nan
452	2	24	bid	NaN	NaN	9.150000e+01	-999	60	NaN	Nan	2.220137e+02	2.250588e+02
452	2	25	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	2.290095e+02	2.320269e+02	NaN	Nan
452	2	26	bid	NaN	NaN	5.025000e+01	-999	60	NaN	Nan	2.370127e+02	2.400614e+02
452	2	27	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	2.445124e+02	2.475296e+02	NaN	Nan
452	2	28	bid	NaN	NaN	87	-999	60	NaN	Nan	2.535134e+02	2.565475e+02
452	2	29	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	2.645159e+02	2.675331e+02	NaN	Nan
452	2	30	bid	NaN	NaN	3.675000e+01	-999	60	NaN	Nan	2.750132e+02	2.780573e+02
452	2	31	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	2.820074e+02	2.850243e+02	NaN	Nan
452	2	32	bid	NaN	NaN	8.925000e+01	-999	60	NaN	Nan	2.910132e+02	2.940575e+02
452	2	33	Fc3_1313.jpg	70	conj	NaN	NaN	NaN	2.990076e+02	3.020245e+02	NaN	Nan
452	2	34	bid	NaN	NaN	7.125000e+01	-999	60	NaN	Nan	3.085134e+02	3.115577e+02
452	2	35	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	3.195088e+02	3.225259e+02	NaN	Nan
452	2	36	bid	NaN	NaN	8.325000e+01	-999	60	NaN	Nan	3.280137e+02	3.310604e+02
452	2	37	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	3.350114e+02	3.380287e+02	NaN	Nan
452	2	38	bid	NaN	NaN	51	-999	60	NaN	Nan	3.455136e+02	3.485468e+02
452	2	39	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	3.525142e+02	3.555317e+02	NaN	Nan
452	2	40	bid	NaN	NaN	8.925000e+01	-999	60	NaN	Nan	3.615129e+02	3.645496e+02
452	2	41	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	3.690171e+02	3.720345e+02	NaN	Nan
452	2	42	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	3.775137e+02	3.805586e+02
452	2	43	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	3.855088e+02	3.885256e+02	NaN	Nan
452	2	44	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	3.925135e+02	3.955588e+02
452	2	45	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	4.005091e+02	4.035257e+02	NaN	Nan
452	2	46	bid	NaN	NaN	4.875000e+01	-999	60	NaN	Nan	4.110127e+02	4.140589e+02
452	2	47	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	4.195094e+02	4.225265e+02	NaN	Nan
452	2	48	bid	NaN	NaN	7.950000e+01	-999	60	NaN	Nan	4.270131e+02	4.300611e+02
