SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
440	4	1	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	3.016852e+00	6.033604e+00	NaN	Nan
440	4	2	bid	NaN	NaN	4.950000e+01	9.229102e+02	60	NaN	Nan	1.151090e+01	1.452781e+01
440	4	3	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	2.251708e+01	2.553384e+01	NaN	Nan
440	4	4	bid	NaN	NaN	3.375000e+01	1.853930e+03	60	NaN	Nan	3.151317e+01	3.453112e+01
440	4	5	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	3.851732e+01	4.153402e+01	NaN	Nan
440	4	6	bid	NaN	NaN	6.975000e+01	9.385000e+02	60	NaN	Nan	4.551247e+01	4.851753e+01
440	4	7	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	5.351804e+01	5.653521e+01	NaN	Nan
440	4	8	bid	NaN	NaN	4.425000e+01	2.375110e+03	60	NaN	Nan	6.151133e+01	6.451963e+01
440	4	9	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	6.950423e+01	7.252128e+01	NaN	Nan
440	4	10	bid	NaN	NaN	4.125000e+01	1.509612e+03	60	NaN	Nan	7.951310e+01	8.252276e+01
440	4	11	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	8.850753e+01	9.152459e+01	NaN	Nan
440	4	12	bid	NaN	NaN	2.325000e+01	-999	60	NaN	Nan	9.901159e+01	1.022596e+02
440	4	13	Fc3_1213.jpg	50	conj	NaN	NaN	NaN	1.095109e+02	1.125283e+02	NaN	Nan
440	4	14	bid	NaN	NaN	5.175000e+01	1.491030e+03	60	NaN	Nan	1.165106e+02	1.195182e+02
440	4	15	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	1.255139e+02	1.285311e+02	NaN	Nan
440	4	16	bid	NaN	NaN	8.325000e+01	-999	60	NaN	Nan	1.350125e+02	1.380517e+02
440	4	17	Fc3_1313.jpg	70	conj	NaN	NaN	NaN	1.450173e+02	1.480355e+02	NaN	Nan
440	4	18	bid	NaN	NaN	7.050000e+01	1.007762e+03	60	NaN	Nan	1.535114e+02	1.565193e+02
440	4	19	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	1.635038e+02	1.665210e+02	NaN	Nan
440	4	20	bid	NaN	NaN	4.125000e+01	1.994080e+03	60	NaN	Nan	1.710113e+02	1.740222e+02
440	4	21	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	1.800068e+02	1.830239e+02	NaN	Nan
440	4	22	bid	NaN	NaN	90	1.764105e+03	60	NaN	Nan	1.910117e+02	1.940258e+02
440	4	23	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	1.990100e+02	2.020272e+02	NaN	Nan
440	4	24	bid	NaN	NaN	8.550000e+01	-999	60	NaN	Nan	2.070134e+02	2.100617e+02
440	4	25	Fc3_1313.jpg	70	conj	NaN	NaN	NaN	2.145125e+02	2.175299e+02	NaN	Nan
440	4	26	bid	NaN	NaN	72	1.042585e+03	60	NaN	Nan	2.235108e+02	2.265199e+02
440	4	27	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	2.340161e+02	2.370333e+02	NaN	Nan
440	4	28	bid	NaN	NaN	4.950000e+01	9.090959e+02	60	NaN	Nan	2.450111e+02	2.480201e+02
440	4	29	Fc1_1211.jpg	30	summ	NaN	NaN	NaN	2.525035e+02	2.555202e+02	NaN	Nan
440	4	30	bid	NaN	NaN	3.075000e+01	1.524951e+03	60	NaN	Nan	2.610127e+02	2.640213e+02
440	4	31	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	2.685054e+02	2.715227e+02	NaN	Nan
440	4	32	bid	NaN	NaN	90	1.511812e+03	60	NaN	Nan	2.755117e+02	2.785235e+02
440	4	33	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	2.865085e+02	2.895258e+02	NaN	Nan
440	4	34	bid	NaN	NaN	7.950000e+01	1.265012e+03	60	NaN	Nan	2.965123e+02	2.995275e+02
440	4	35	Fc1_2231.jpg	70	summ	NaN	NaN	NaN	3.070121e+02	3.100292e+02	NaN	Nan
440	4	36	bid	NaN	NaN	7.050000e+01	1.041993e+03	60	NaN	Nan	3.175125e+02	3.205212e+02
440	4	37	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	3.275156e+02	3.305328e+02	NaN	Nan
440	4	38	bid	NaN	NaN	8.925000e+01	1.358737e+03	60	NaN	Nan	3.345126e+02	3.375212e+02
440	4	39	Fc1_1221.jpg	50	summ	NaN	NaN	NaN	3.455048e+02	3.485214e+02	NaN	Nan
440	4	40	bid	NaN	NaN	4.050000e+01	1.659252e+03	60	NaN	Nan	3.565122e+02	3.595213e+02
440	4	41	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	3.655057e+02	3.685228e+02	NaN	Nan
440	4	42	bid	NaN	NaN	8.550000e+01	2.811892e+03	60	NaN	Nan	3.740122e+02	3.770406e+02
440	4	43	Fc3_1312.jpg	40	conj	NaN	NaN	NaN	3.820085e+02	3.850256e+02	NaN	Nan
440	4	44	bid	NaN	NaN	4.050000e+01	1.533162e+03	60	NaN	Nan	3.930106e+02	3.960273e+02
440	4	45	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	4.035122e+02	4.065294e+02	NaN	Nan
440	4	46	bid	NaN	NaN	9.075000e+01	1.817348e+03	60	NaN	Nan	4.105129e+02	4.135303e+02
440	4	47	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	4.180147e+02	4.210319e+02	NaN	Nan
440	4	48	bid	NaN	NaN	27	2.844743e+03	60	NaN	Nan	4.270108e+02	4.300725e+02
