SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
433	4	1	Fa3_1311.jpg	80	conj	NaN	NaN	NaN	3.012902e+00	6.029556e+00	NaN	Nan
433	4	2	bid	NaN	NaN	7.875000e+01	-999	60	NaN	Nan	1.151242e+01	1.454611e+01
433	4	3	Fa2_2322.jpg	80	summ	NaN	NaN	NaN	2.251311e+01	2.552986e+01	NaN	Nan
433	4	4	bid	NaN	NaN	8.025000e+01	1.652475e+03	60	NaN	Nan	3.151075e+01	3.451316e+01
433	4	5	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	3.851397e+01	4.153118e+01	NaN	Nan
433	4	6	bid	NaN	NaN	4.050000e+01	2.121343e+03	60	NaN	Nan	4.551075e+01	4.851554e+01
433	4	7	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	5.351663e+01	5.653388e+01	NaN	Nan
433	4	8	bid	NaN	NaN	5.025000e+01	1.639177e+03	60	NaN	Nan	6.151236e+01	6.451829e+01
433	4	9	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	6.951388e+01	7.253054e+01	NaN	Nan
433	4	10	bid	NaN	NaN	6.750000e+01	-999	60	NaN	Nan	7.951106e+01	8.255479e+01
433	4	11	Fa2_2323.jpg	90	summ	NaN	NaN	NaN	8.851411e+01	9.153082e+01	NaN	Nan
433	4	12	bid	NaN	NaN	9.150000e+01	-999	60	NaN	Nan	9.901118e+01	1.020473e+02
433	4	13	Fa3_1111.jpg	30	conj	NaN	NaN	NaN	1.095145e+02	1.125311e+02	NaN	Nan
433	4	14	bid	NaN	NaN	2.925000e+01	2.634709e+03	60	NaN	Nan	1.165132e+02	1.195309e+02
433	4	15	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	1.255146e+02	1.285314e+02	NaN	Nan
433	4	16	bid	NaN	NaN	7.050000e+01	1.454174e+03	60	NaN	Nan	1.350107e+02	1.380146e+02
433	4	17	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	1.450159e+02	1.480332e+02	NaN	Nan
433	4	18	bid	NaN	NaN	90	2.156765e+03	60	NaN	Nan	1.535110e+02	1.565177e+02
433	4	19	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	1.635152e+02	1.665318e+02	NaN	Nan
433	4	20	bid	NaN	NaN	4.275000e+01	-999	60	NaN	Nan	1.710109e+02	1.741874e+02
433	4	21	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	1.800153e+02	1.830320e+02	NaN	Nan
433	4	22	bid	NaN	NaN	8.925000e+01	2.104012e+03	60	NaN	Nan	1.910114e+02	1.940243e+02
433	4	23	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	1.990156e+02	2.020323e+02	NaN	Nan
433	4	24	bid	NaN	NaN	4.875000e+01	1.652862e+03	60	NaN	Nan	2.070127e+02	2.100270e+02
433	4	25	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	2.145158e+02	2.175325e+02	NaN	Nan
433	4	26	bid	NaN	NaN	4.950000e+01	2.202671e+03	60	NaN	Nan	2.235131e+02	2.265299e+02
433	4	27	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	2.340161e+02	2.370328e+02	NaN	Nan
433	4	28	bid	NaN	NaN	3.750000e+01	-999	60	NaN	Nan	2.450106e+02	2.480503e+02
433	4	29	Fa2_2322.jpg	80	summ	NaN	NaN	NaN	2.525177e+02	2.555352e+02	NaN	Nan
433	4	30	bid	NaN	NaN	8.250000e+01	-999	60	NaN	Nan	2.610125e+02	2.640531e+02
433	4	31	Fa2_2121.jpg	30	summ	NaN	NaN	NaN	2.685162e+02	2.715332e+02	NaN	Nan
433	4	32	bid	NaN	NaN	2.925000e+01	-999	60	NaN	Nan	2.755106e+02	2.785556e+02
433	4	33	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	2.865167e+02	2.895334e+02	NaN	Nan
433	4	34	bid	NaN	NaN	48	2.337028e+03	60	NaN	Nan	2.965130e+02	2.995258e+02
433	4	35	Fa2_2223.jpg	70	summ	NaN	NaN	NaN	3.070170e+02	3.100337e+02	NaN	Nan
433	4	36	bid	NaN	NaN	7.050000e+01	1.653675e+03	60	NaN	Nan	3.175133e+02	3.205296e+02
433	4	37	Fa3_1111.jpg	30	conj	NaN	NaN	NaN	3.275173e+02	3.305339e+02	NaN	Nan
433	4	38	bid	NaN	NaN	3.075000e+01	2.239028e+03	60	NaN	Nan	3.345115e+02	3.375171e+02
433	4	39	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	3.455175e+02	3.485347e+02	NaN	Nan
433	4	40	bid	NaN	NaN	4.125000e+01	-999	60	NaN	Nan	3.565126e+02	3.595529e+02
