SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
424	3	1	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	3.008832e+00	6.025527e+00	NaN	Nan
424	3	2	bid	NaN	NaN	7.050000e+01	2.745719e+03	60	NaN	Nan	1.151377e+01	1.452615e+01
424	3	3	Fc1_3221.jpg	80	summ	NaN	NaN	NaN	2.251110e+01	2.552825e+01	NaN	Nan
424	3	4	bid	NaN	NaN	75	1.882730e+03	60	NaN	Nan	3.151348e+01	3.452954e+01
424	3	5	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	3.851390e+01	4.153110e+01	NaN	Nan
424	3	6	bid	NaN	NaN	8.250000e+01	2.786146e+03	60	NaN	Nan	4.551273e+01	4.859876e+01
424	3	7	Fc3_1112.jpg	90	conj	NaN	NaN	NaN	5.351632e+01	5.653375e+01	NaN	Nan
424	3	8	bid	NaN	NaN	7.650000e+01	2.282706e+03	60	NaN	Nan	6.151026e+01	6.452608e+01
424	3	9	Fc3_1111.jpg	30	conj	NaN	NaN	NaN	6.950984e+01	7.252657e+01	NaN	Nan
424	3	10	bid	NaN	NaN	78	2.563647e+03	60	NaN	Nan	7.951291e+01	8.252649e+01
424	3	11	Fc1_2211.jpg	40	summ	NaN	NaN	NaN	8.850985e+01	9.152679e+01	NaN	Nan
424	3	12	bid	NaN	NaN	7.350000e+01	2.263224e+03	60	NaN	Nan	9.901355e+01	1.020267e+02
424	3	13	Fc3_1211.jpg	80	conj	NaN	NaN	NaN	1.095104e+02	1.125271e+02	NaN	Nan
424	3	14	bid	NaN	NaN	7.950000e+01	2.281713e+03	60	NaN	Nan	1.165129e+02	1.195278e+02
424	3	15	Fc1_3231.jpg	90	summ	NaN	NaN	NaN	1.255125e+02	1.285297e+02	NaN	Nan
424	3	16	bid	NaN	NaN	7.425000e+01	2.101614e+03	60	NaN	Nan	1.350127e+02	1.380311e+02
