sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
301	1	Fa3_1221.jpg	40	40	3.064431e+03	4.125000e+01
301	2	Fa3_1221.jpg	38	40	2.255349e+03	4.062500e+01
301	3	Fa3_1231.jpg	70	70	4.833189e+03	70
301	4	Fa3_1231.jpg	70	70	1.521386e+03	7.062500e+01
301	5	Fa3_1221.jpg	42	40	2.162294e+03	4.062500e+01
301	6	Fa3_1111.jpg	30	30	3.482848e+03	3.125000e+01
301	7	Fa3_1111.jpg	30	30	2.980072e+03	3.062500e+01
301	8	Fa3_1121.jpg	91	90	2.294931e+03	90
301	9	Fa3_1111.jpg	31	30	2.678467e+03	30
301	10	Fa3_1331.jpg	50	50	4.033940e+03	50
301	11	Fa3_1331.jpg	50	50	1.503909e+03	50
301	12	Fa3_1121.jpg	90	90	2.913090e+03	90
301	13	Fa3_1121.jpg	92	90	2.573513e+03	90
301	14	Fa3_1331.jpg	51	50	3.467515e+03	5.062500e+01
301	15	Fa3_1121.jpg	90	90	2.545965e+03	90
301	16	Fa3_1121.jpg	90	90	3.057572e+03	8.937500e+01
301	17	Fa3_1311.jpg	78	80	4.881839e+03	8.125000e+01
301	18	Fa3_1311.jpg	82	80	1.579366e+03	8.062500e+01
301	19	Fa3_1231.jpg	68	70	2.463806e+03	70
301	20	Fa3_1231.jpg	69	70	1.287274e+03	7.062500e+01
301	21	Fa3_1311.jpg	81	80	2.197528e+03	80
301	22	Fa3_1111.jpg	32	30	2.845753e+03	3.062500e+01
301	23	Fa3_1111.jpg	28	30	3.188490e+03	3.062500e+01
301	24	Fa3_1231.jpg	70	70	3.180493e+03	70
301	25	Fa3_1331.jpg	52	50	2.246376e+03	4.937500e+01
301	26	Fa3_1331.jpg	48	50	5.006965e+03	5.062500e+01
301	27	Fa3_1311.jpg	80	80	2.161962e+03	8.062500e+01
301	28	Fa3_1331.jpg	49	50	2.312579e+03	50
301	29	Fa3_1111.jpg	30	30	3.147019e+03	2.937500e+01
301	30	Fa3_1221.jpg	40	40	3.563133e+03	4.062500e+01
301	31	Fa3_1221.jpg	41	40	1.595717e+03	4.125000e+01
301	32	Fa3_1121.jpg	88	90	2.678751e+03	3.937500e+01
301	33	Fa3_1221.jpg	40	40	2.247724e+03	3.937500e+01
301	34	Fa3_1311.jpg	80	80	2.996180e+03	8.125000e+01
301	35	Fa3_1311.jpg	80	80	1.887185e+03	80
301	36	Fa3_1231.jpg	72	70	3.284781e+03	5.062500e+01
