SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
447	1	1	Fc3_1211.jpg	80	summ	8.625000e+01	-999	60	3.014629e+00	6.031810e+00	1.054906e+01	1.376646e+01
447	1	2	Fc1_1211.jpg	70	conj	6.750000e+01	2.003964e+03	60	2.051773e+01	2.353484e+01	3.101848e+01	3.402236e+01
447	1	3	Fc1_3231.jpg	30	conj	3.150000e+01	-999	60	3.800600e+01	4.102271e+01	4.851261e+01	5.155654e+01
447	1	4	Fc3_1312.jpg	40	summ	42	-999	60	5.650738e+01	5.952450e+01	6.451128e+01	6.764241e+01
447	1	5	Fc3_1111.jpg	90	summ	9.075000e+01	2.367443e+03	60	7.551065e+01	7.852787e+01	8.251140e+01	8.552895e+01
447	1	6	Fc1_2231.jpg	90	conj	93	2.235532e+03	60	9.151345e+01	9.453070e+01	1.000133e+02	1.030236e+02
447	1	7	Fc1_3221.jpg	80	conj	5.175000e+01	2.762417e+03	60	1.080163e+02	1.110337e+02	1.190116e+02	1.220239e+02
447	1	8	Fc1_2211.jpg	40	conj	3.975000e+01	1.927134e+03	60	1.275073e+02	1.305240e+02	1.345135e+02	1.375238e+02
447	1	9	Fc1_2231.jpg	90	conj	9.225000e+01	2.313616e+03	60	1.450076e+02	1.480243e+02	1.520110e+02	1.550246e+02
447	1	10	Fc3_1213.jpg	50	summ	5.175000e+01	1.664770e+03	60	1.630094e+02	1.660266e+02	1.720130e+02	1.750279e+02
447	1	11	Fc1_3221.jpg	80	conj	7.275000e+01	1.784431e+03	60	1.830129e+02	1.860300e+02	1.905132e+02	1.935310e+02
447	1	12	Fc3_1313.jpg	30	summ	4.575000e+01	-999	60	2.015160e+02	2.045332e+02	2.125137e+02	2.155515e+02
447	1	13	Fc3_1211.jpg	80	summ	8.025000e+01	2.380903e+03	60	2.215085e+02	2.245252e+02	2.300110e+02	2.330252e+02
447	1	14	Fc3_1213.jpg	50	summ	5.175000e+01	2.912781e+03	60	2.380088e+02	2.410254e+02	2.485127e+02	2.515753e+02
447	1	15	Fc1_1221.jpg	50	conj	5.025000e+01	1.297624e+03	60	2.555091e+02	2.585260e+02	2.625128e+02	2.655272e+02
447	1	16	Fc3_1312.jpg	40	summ	3.825000e+01	2.683770e+03	60	2.715115e+02	2.745287e+02	2.820133e+02	2.850303e+02
447	1	17	Fc1_2211.jpg	40	conj	4.275000e+01	2.238247e+03	60	2.910150e+02	2.940321e+02	2.985116e+02	3.015260e+02
447	1	18	Fc3_1111.jpg	90	summ	9.450000e+01	-999	60	3.085180e+02	3.115352e+02	3.165142e+02	3.195596e+02
447	1	19	Fc3_1112.jpg	70	summ	6.750000e+01	2.065037e+03	60	3.240099e+02	3.270266e+02	3.320117e+02	3.350264e+02
447	1	20	Fc3_1313.jpg	30	summ	30	-999	60	3.420101e+02	3.450269e+02	3.530125e+02	3.560600e+02
447	1	21	Fc1_3231.jpg	30	conj	60	-999	60	3.605104e+02	3.635275e+02	3.710112e+02	3.740458e+02
447	1	22	Fc1_1221.jpg	50	conj	5.325000e+01	-999	60	3.805139e+02	3.835310e+02	3.890115e+02	3.920489e+02
447	1	23	Fc1_1211.jpg	70	conj	72	1.550230e+03	60	3.980169e+02	4.010341e+02	4.070109e+02	4.100274e+02
447	1	24	Fc3_1112.jpg	70	summ	3.975000e+01	-999	60	4.170111e+02	4.200278e+02	4.270133e+02	4.300610e+02
