sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
415	1	Fc3_1113_X.jpg	21	20	2.254629e+03	1.945312e+01
415	2	Fc3_1113_X.jpg	20	20	1.564417e+03	1.867188e+01
415	3	Fc3_1112_X.jpg	28	30	2.174983e+03	2.960938e+01
415	4	Fc3_1112_X.jpg	32	30	1.019235e+03	30
415	5	Fc3_1212_Y.jpg	31	30	1.505348e+03	30
415	6	Fc3_1112_Y.jpg	42	40	5.010056e+03	3.859375e+01
415	7	Fc3_1111_X.jpg	52	50	5.008956e+03	4.835938e+01
415	8	Fc3_1111_X.jpg	50	50	2.278724e+03	4.914062e+01
415	9	Fc3_1312_Y.jpg	10	10	1.989431e+03	1.007812e+01
415	10	Fc3_1312_Y.jpg	9	10	2.365259e+03	1.125000e+01
415	11	Fc3_1111_X.jpg	50	50	1.753782e+03	4.796875e+01
415	12	Fc3_1112_X.jpg	30	30	9.041384e+02	30
415	13	Fc3_1312_Y.jpg	8	10	2.038887e+03	1.125000e+01
415	14	Fc3_1111_X.jpg	49	50	2.089331e+03	4.914062e+01
415	15	Fc3_1111_X.jpg	51	50	1.897329e+03	4.914062e+01
415	16	Fc3_1112_X.jpg	30	30	2.573878e+03	2.921875e+01
415	17	Fc3_1312_Y.jpg	10	10	1.905785e+03	1.203125e+01
415	18	Fc3_1312_Y.jpg	11	10	1.578466e+03	8.906250e+00
415	19	Fc3_1112_Y.jpg	41	40	1.789991e+03	4.132812e+01
415	20	Fc3_1112_Y.jpg	38	40	1.480311e+03	4.289062e+01
415	21	Fc3_1212_Y.jpg	28	30	9.543054e+02	30
415	22	Fc3_1212_Y.jpg	32	30	4.932628e+02	30
415	23	Fc3_1112_Y.jpg	40	40	2.389114e+03	3.898438e+01
415	24	Fc3_1112_Y.jpg	39	40	1.564005e+03	4.171875e+01
415	25	Fc3_1113_X.jpg	22	20	2.238368e+03	1.984375e+01
415	26	Fc3_1113_X.jpg	20	20	1.463674e+03	1.945312e+01
415	27	Fc3_1212_Y.jpg	31	30	8.380032e+02	30
415	28	Fc3_1111_X.jpg	52	50	3.312058e+03	4.914062e+01
415	29	Fc3_1113_X.jpg	19	20	3.109235e+03	2.023438e+01
415	30	Fc3_1113_X.jpg	21	20	1.363616e+03	2.101562e+01
415	31	Fc3_1212_Y.jpg	30	30	1.289255e+03	30
415	32	Fc3_1212_Y.jpg	30	30	7.950221e+02	30
415	33	Fc3_1112_Y.jpg	42	40	1.971484e+03	3.976562e+01
415	34	Fc3_1312_Y.jpg	10	10	2.873351e+03	1.007812e+01
415	35	Fc3_1112_X.jpg	28	30	1.120178e+03	30
415	36	Fc3_1112_X.jpg	32	30	6.301083e+02	30
