SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
310	2	1	Fa3_1121.jpg	50	summ	NaN	NaN	NaN	3.015154e+00	6.031817e+00	NaN	Nan
310	2	2	bid	NaN	NaN	3.150000e+01	1.635378e+03	60	NaN	Nan	1.101368e+01	1.403235e+01
310	2	3	Fa2_2122.jpg	90	conj	NaN	NaN	NaN	2.201707e+01	2.503436e+01	NaN	Nan
310	2	4	bid	NaN	NaN	8.925000e+01	1.341373e+03	60	NaN	Nan	3.251246e+01	3.551950e+01
310	2	5	Fa2_2121.jpg	30	conj	NaN	NaN	NaN	4.251571e+01	4.553243e+01	NaN	Nan
310	2	6	bid	NaN	NaN	30	1.242672e+03	60	NaN	Nan	5.151323e+01	5.452275e+01
310	2	7	Fa3_1231.jpg	70	summ	NaN	NaN	NaN	5.851600e+01	6.153261e+01	NaN	Nan
310	2	8	bid	NaN	NaN	60	1.200628e+02	60	NaN	Nan	6.751283e+01	7.052560e+01
310	2	9	Fa3_1331.jpg	90	summ	NaN	NaN	NaN	7.451615e+01	7.753286e+01	NaN	Nan
310	2	10	bid	NaN	NaN	8.850000e+01	1.686070e+03	60	NaN	Nan	8.351353e+01	8.652837e+01
310	2	11	Fa3_1321.jpg	80	summ	NaN	NaN	NaN	9.101637e+01	9.403306e+01	NaN	Nan
310	2	12	bid	NaN	NaN	69	2.319776e+03	60	NaN	Nan	9.901353e+01	1.020311e+02
310	2	13	Fa3_1211.jpg	40	summ	NaN	NaN	NaN	1.070165e+02	1.100333e+02	NaN	Nan
310	2	14	bid	NaN	NaN	60	4.075782e+02	60	NaN	Nan	1.180138e+02	1.210174e+02
310	2	15	Fa2_2122.jpg	90	conj	NaN	NaN	NaN	1.285168e+02	1.315336e+02	NaN	Nan
310	2	16	bid	NaN	NaN	9.075000e+01	1.660277e+03	60	NaN	Nan	1.390133e+02	1.420210e+02
