sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
306	1	Fa3_1121_Y.jpg	22	20	1.829843e+03	1.945312e+01
306	2	Fa3_1321_X.jpg	28	30	1.236110e+03	30
306	3	Fa3_1231_X.jpg	39	40	1.785570e+03	4.132812e+01
306	4	Fa3_1111_X.jpg	8	10	3.273275e+03	1.007812e+01
306	5	Fa3_1111_X.jpg	10	10	3.114197e+03	8.906250e+00
306	6	Fa3_1121_Y.jpg	21	20	1.901323e+03	1.945312e+01
306	7	Fa3_1111_X.jpg	12	10	2.373493e+03	1.125000e+01
306	8	Fa3_1111_X.jpg	10	10	2.248264e+03	1.085938e+01
306	9	Fa3_1211_Y.jpg	29	30	4.490514e+03	2.921875e+01
306	10	Fa3_1211_Y.jpg	30	30	6.711379e+02	30
306	11	Fa3_1321_X.jpg	30	30	1.152680e+03	30
306	12	Fa3_1321_X.jpg	32	30	7.858308e+02	30
306	13	Fa3_1231_X.jpg	38	40	1.700042e+03	3.976562e+01
306	14	Fa3_1331_Y.jpg	50	50	3.974818e+03	5.109375e+01
306	15	Fa3_1321_X.jpg	28	30	1.018386e+03	30
306	16	Fa3_1321_X.jpg	29	30	6.661099e+02	30
306	17	Fa3_1231_X.jpg	42	40	2.434384e+03	3.937500e+01
306	18	Fa3_1231_X.jpg	41	40	1.527462e+03	4.250000e+01
306	19	Fa3_1331_Y.jpg	49	50	3.091282e+03	4.875000e+01
306	20	Fa3_1331_Y.jpg	51	50	2.583578e+03	4.992188e+01
306	21	Fa3_1231_X.jpg	40	40	1.751555e+03	4.250000e+01
306	22	Fa3_1231_X.jpg	39	40	1.162627e+03	4.484375e+01
306	23	Fa3_1121_Y.jpg	20	20	2.471938e+03	1.867188e+01
306	24	Fa3_1121_Y.jpg	19	20	1.477623e+03	2.023438e+01
306	25	Fa3_1211_Y.jpg	30	30	1.186935e+03	30
306	26	Fa3_1211_Y.jpg	30	30	1.133802e+03	30
306	27	Fa3_1121_Y.jpg	18	20	1.686311e+03	1.867188e+01
306	28	Fa3_1121_Y.jpg	22	20	1.494879e+03	1.945312e+01
306	29	Fa3_1111_X.jpg	11	10	1.602764e+03	30
306	30	Fa3_1111_X.jpg	8	10	2.028445e+03	1.085938e+01
306	31	Fa3_1331_Y.jpg	50	50	2.520875e+03	4.914062e+01
306	32	Fa3_1211_Y.jpg	32	30	1.954052e+03	30
306	33	Fa3_1331_Y.jpg	48	50	4.057113e+03	4.875000e+01
306	34	Fa3_1331_Y.jpg	50	50	2.079813e+03	4.992188e+01
306	35	Fa3_1321_X.jpg	28	30	1.351420e+03	30
306	36	Fa3_1211_Y.jpg	29	30	8.844932e+02	30
