sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
306	1	Fa3_1111_X.jpg	10	10	3.013073e+03	1.125000e+01
306	2	Fa3_1121_Y.jpg	20	20	1.701460e+03	1.750000e+01
306	3	Fa3_1321_X.jpg	32	30	1.051276e+03	30
306	4	Fa3_1321_X.jpg	28	30	3.971796e+02	30
306	5	Fa3_1211_Y.jpg	29	30	1.072414e+03	30
306	6	Fa3_1211_Y.jpg	30	30	5.291949e+02	30
306	7	Fa3_1211_Y.jpg	30	30	4.617583e+02	30
306	8	Fa3_1111_X.jpg	8	10	2.519839e+03	1.203125e+01
306	9	Fa3_1211_Y.jpg	32	30	9.951598e+02	30
306	10	Fa3_1211_Y.jpg	28	30	4.295453e+02	30
306	11	Fa3_1121_Y.jpg	18	20	1.535897e+03	1.632812e+01
306	12	Fa3_1121_Y.jpg	22	20	1.443965e+03	1.867188e+01
306	13	Fa3_1331_Y.jpg	50	50	2.889543e+03	5.031250e+01
306	14	Fa3_1331_Y.jpg	51	50	3.384523e+03	5.031250e+01
306	15	Fa3_1231_X.jpg	39	40	1.701056e+03	3.937500e+01
306	16	Fa3_1111_X.jpg	10	10	2.270480e+03	1.125000e+01
306	17	Fa3_1111_X.jpg	11	10	1.864556e+03	1.007812e+01
306	18	Fa3_1321_X.jpg	29	30	1.854702e+03	30
306	19	Fa3_1211_Y.jpg	30	30	9.022765e+02	30
306	20	Fa3_1331_Y.jpg	49	50	2.086738e+03	4.796875e+01
306	21	Fa3_1331_Y.jpg	50	50	2.035427e+03	5.070312e+01
306	22	Fa3_1331_Y.jpg	52	50	2.250253e+03	5.070312e+01
306	23	Fa3_1321_X.jpg	30	30	1.051119e+03	30
306	24	Fa3_1321_X.jpg	32	30	4.711957e+03	30
306	25	Fa3_1111_X.jpg	9	10	3.439265e+03	1.085938e+01
306	26	Fa3_1111_X.jpg	10	10	4.949810e+03	1.007812e+01
306	27	Fa3_1331_Y.jpg	50	50	2.907750e+03	4.953125e+01
306	28	Fa3_1231_X.jpg	40	40	1.467311e+03	4.328125e+01
306	29	Fa3_1231_X.jpg	40	40	1.194853e+03	4.171875e+01
306	30	Fa3_1231_X.jpg	42	40	1.241951e+03	4.015625e+01
306	31	Fa3_1231_X.jpg	38	40	1.226228e+03	4.250000e+01
306	32	Fa3_1121_Y.jpg	21	20	2.135782e+03	1.906250e+01
306	33	Fa3_1121_Y.jpg	20	20	1.279910e+03	1.984375e+01
306	34	Fa3_1321_X.jpg	28	30	1.253246e+03	30
306	35	Fa3_1121_Y.jpg	20	20	2.812343e+03	2.062500e+01
306	36	Fa3_1231_X.jpg	39	40	1.484933e+03	3.898438e+01
