sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
306	1	Fa3_1331_Y.jpg	52	50	2.375117e+03	4.875000e+01
306	2	Fa3_1331_Y.jpg	49	50	1.666748e+03	4.953125e+01
306	3	Fa3_1321_X.jpg	31	30	9.175315e+02	30
306	4	Fa3_1121_Y.jpg	20	20	2.088442e+03	1.906250e+01
306	5	Fa3_1331_Y.jpg	50	50	2.271621e+03	5.031250e+01
306	6	Fa3_1111_X.jpg	11	10	2.754314e+03	1.046875e+01
306	7	Fa3_1111_X.jpg	9	10	1.946162e+03	1.164062e+01
306	8	Fa3_1111_X.jpg	10	10	1.863132e+03	1.007812e+01
306	9	Fa3_1111_X.jpg	8	10	1.913522e+03	1.085938e+01
306	10	Fa3_1111_X.jpg	10	10	1.678040e+03	1.125000e+01
306	11	Fa3_1211_Y.jpg	32	30	1.935972e+03	30
306	12	Fa3_1211_Y.jpg	29	30	7.766872e+02	30
306	13	Fa3_1321_X.jpg	30	30	1.151938e+03	30
306	14	Fa3_1231_X.jpg	40	40	1.833943e+03	3.937500e+01
306	15	Fa3_1231_X.jpg	38	40	2.160687e+03	4.132812e+01
306	16	Fa3_1331_Y.jpg	48	50	2.855224e+03	4.757812e+01
306	17	Fa3_1331_Y.jpg	50	50	2.117796e+03	4.679688e+01
306	18	Fa3_1121_Y.jpg	21	20	4.840336e+03	1.906250e+01
306	19	Fa3_1121_Y.jpg	22	20	1.513485e+03	1.906250e+01
306	20	Fa3_1231_X.jpg	39	40	1.449944e+03	3.976562e+01
306	21	Fa3_1231_X.jpg	41	40	1.810241e+03	3.976562e+01
306	22	Fa3_1231_X.jpg	42	40	1.425947e+03	3.976562e+01
306	23	Fa3_1121_Y.jpg	18	20	2.121409e+03	1.750000e+01
306	24	Fa3_1121_Y.jpg	20	20	1.542047e+03	1.750000e+01
306	25	Fa3_1321_X.jpg	30	30	2.585532e+03	3.039062e+01
306	26	Fa3_1321_X.jpg	31	30	7.591991e+02	30
306	27	Fa3_1211_Y.jpg	32	30	1.487955e+03	30
306	28	Fa3_1211_Y.jpg	29	30	5.931380e+02	30
306	29	Fa3_1331_Y.jpg	52	50	4.474949e+03	4.914062e+01
306	30	Fa3_1111_X.jpg	11	10	2.004356e+03	1.242188e+01
306	31	Fa3_1121_Y.jpg	20	20	2.169050e+03	1.828125e+01
306	32	Fa3_1211_Y.jpg	30	30	9.208473e+02	30
306	33	Fa3_1211_Y.jpg	30	30	9.262285e+02	30
306	34	Fa3_1231_X.jpg	40	40	1.748824e+03	4.093750e+01
306	35	Fa3_1321_X.jpg	31	30	1.036125e+03	30
306	36	Fa3_1321_X.jpg	32	30	8.451195e+02	30
