sub_num	trial_num	stimulus	feedback	real_value	reaction_time	rating
446	1	Fa3_1331_Y.jpg	11	10	4.027601e+03	1.046875e+01
446	2	Fa3_1331_Y.jpg	10	10	2.025230e+03	9.296875e+00
446	3	Fa3_1111_X.jpg	52	50	2.132562e+03	5.031250e+01
446	4	Fa3_1111_X.jpg	50	50	1.603527e+03	4.992188e+01
446	5	Fa3_1121_Y.jpg	38	40	2.384801e+03	3.976562e+01
446	6	Fa3_1121_Y.jpg	42	40	2.285428e+03	4.054688e+01
446	7	Fa3_1211_Y.jpg	31	30	1.467630e+03	30
446	8	Fa3_1211_Y.jpg	28	30	6.335070e+02	30
446	9	Fa3_1321_X.jpg	29	30	1.617598e+03	30
446	10	Fa3_1211_Y.jpg	32	30	5.004513e+03	1.750000e+01
446	11	Fa3_1121_Y.jpg	40	40	2.517301e+03	4.093750e+01
446	12	Fa3_1321_X.jpg	30	30	2.102017e+03	30
446	13	Fa3_1321_X.jpg	31	30	1.184290e+03	30
446	14	Fa3_1121_Y.jpg	39	40	2.234953e+03	4.093750e+01
446	15	Fa3_1231_X.jpg	18	20	1.966624e+03	2.023438e+01
446	16	Fa3_1111_X.jpg	48	50	2.483718e+03	5.070312e+01
446	17	Fa3_1111_X.jpg	49	50	2.536103e+03	5.109375e+01
446	18	Fa3_1331_Y.jpg	9	10	3.041744e+03	1.046875e+01
446	19	Fa3_1331_Y.jpg	8	10	1.707484e+03	1.007812e+01
446	20	Fa3_1331_Y.jpg	10	10	2.025173e+03	1.085938e+01
446	21	Fa3_1211_Y.jpg	28	30	3.785794e+03	2.960938e+01
446	22	Fa3_1111_X.jpg	51	50	2.167743e+03	4.953125e+01
446	23	Fa3_1111_X.jpg	52	50	1.919870e+03	5.109375e+01
446	24	Fa3_1121_Y.jpg	41	40	1.685591e+03	4.093750e+01
446	25	Fa3_1121_Y.jpg	38	40	3.235856e+03	4.093750e+01
446	26	Fa3_1321_X.jpg	29	30	1.233754e+03	30
446	27	Fa3_1231_X.jpg	21	20	1.683595e+03	1.984375e+01
446	28	Fa3_1231_X.jpg	22	20	1.483344e+03	1.867188e+01
446	29	Fa3_1321_X.jpg	32	30	1.049828e+03	30
446	30	Fa3_1321_X.jpg	30	30	7.179300e+02	30
446	31	Fa3_1211_Y.jpg	31	30	1.369124e+03	30
446	32	Fa3_1211_Y.jpg	28	30	6.809871e+02	30
446	33	Fa3_1331_Y.jpg	11	10	2.291192e+03	9.687500e+00
446	34	Fa3_1231_X.jpg	19	20	2.449933e+03	1.906250e+01
446	35	Fa3_1231_X.jpg	20	20	1.917302e+03	2.062500e+01
446	36	Fa3_1231_X.jpg	18	20	1.733087e+03	2.062500e+01
