SubjecNumber	run	trial	Stimulus	StimulusValue	Condition	Rating	RatingRT	StartSliderPosition	stimulusOnset	StimulusOffset	RatingScaleOnset	RatingScaleOffset
449	3	1	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	3.008304e+00	6.025263e+00	NaN	Nan
449	3	2	bid	NaN	NaN	4.950000e+01	1.593153e+03	60	NaN	Nan	1.405067e+01	1.706060e+01
449	3	3	Fa3_1311.jpg	80	conj	NaN	NaN	NaN	2.401180e+01	2.702908e+01	NaN	Nan
449	3	4	bid	NaN	NaN	8.175000e+01	-999	60	NaN	Nan	3.252424e+01	3.567522e+01
449	3	5	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	3.951455e+01	4.253173e+01	NaN	Nan
449	3	6	bid	NaN	NaN	4.050000e+01	1.902312e+03	60	NaN	Nan	4.851395e+01	5.152539e+01
449	3	7	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	5.751776e+01	6.053493e+01	NaN	Nan
449	3	8	bid	NaN	NaN	7.125000e+01	1.462615e+03	60	NaN	Nan	6.651367e+01	6.952593e+01
449	3	9	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	7.700915e+01	8.002589e+01	NaN	Nan
449	3	10	bid	NaN	NaN	4.275000e+01	2.295729e+03	60	NaN	Nan	8.501364e+01	8.802594e+01
449	3	11	Fa2_2322.jpg	80	summ	NaN	NaN	NaN	9.250971e+01	9.552634e+01	NaN	Nan
449	3	12	bid	NaN	NaN	81	1.680231e+03	60	NaN	Nan	1.030130e+02	1.060266e+02
449	3	13	Fa2_2323.jpg	90	summ	NaN	NaN	NaN	1.135107e+02	1.165280e+02	NaN	Nan
449	3	14	bid	NaN	NaN	8.850000e+01	-999	60	NaN	Nan	1.210139e+02	1.240624e+02
449	3	15	Fa2_2221.jpg	40	summ	NaN	NaN	NaN	1.300137e+02	1.330305e+02	NaN	Nan
449	3	16	bid	NaN	NaN	4.125000e+01	2.935031e+03	60	NaN	Nan	1.380138e+02	1.410823e+02
449	3	17	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	1.470166e+02	1.500338e+02	NaN	Nan
449	3	18	bid	NaN	NaN	9.225000e+01	1.888122e+03	60	NaN	Nan	1.550137e+02	1.580269e+02
449	3	19	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	1.640106e+02	1.670271e+02	NaN	Nan
449	3	20	bid	NaN	NaN	8.175000e+01	2.646983e+03	60	NaN	Nan	1.715138e+02	1.745271e+02
449	3	21	Fa3_1221.jpg	40	conj	NaN	NaN	NaN	1.825108e+02	1.855275e+02	NaN	Nan
449	3	22	bid	NaN	NaN	4.275000e+01	-999	60	NaN	Nan	1.895137e+02	1.925607e+02
449	3	23	Fa2_2323.jpg	90	summ	NaN	NaN	NaN	1.985110e+02	2.015277e+02	NaN	Nan
449	3	24	bid	NaN	NaN	93	2.930884e+03	60	NaN	Nan	2.065137e+02	2.095942e+02
449	3	25	Fa3_1331.jpg	50	conj	NaN	NaN	NaN	2.175122e+02	2.205294e+02	NaN	Nan
449	3	26	bid	NaN	NaN	8.325000e+01	-999	60	NaN	Nan	2.260138e+02	2.290475e+02
449	3	27	Fa2_2223.jpg	70	summ	NaN	NaN	NaN	2.370156e+02	2.400327e+02	NaN	Nan
449	3	28	bid	NaN	NaN	7.125000e+01	-999	60	NaN	Nan	2.455137e+02	2.485506e+02
449	3	29	Fa3_1231.jpg	70	conj	NaN	NaN	NaN	2.525117e+02	2.555283e+02	NaN	Nan
449	3	30	bid	NaN	NaN	7.125000e+01	1.731424e+03	60	NaN	Nan	2.600137e+02	2.630282e+02
449	3	31	Fa2_2121.jpg	30	summ	NaN	NaN	NaN	2.710119e+02	2.740287e+02	NaN	Nan
449	3	32	bid	NaN	NaN	3.075000e+01	-999	60	NaN	Nan	2.810127e+02	2.840621e+02
449	3	33	Fa2_2223.jpg	70	summ	NaN	NaN	NaN	2.910122e+02	2.940288e+02	NaN	Nan
449	3	34	bid	NaN	NaN	6.825000e+01	2.881841e+03	60	NaN	Nan	2.980138e+02	3.010286e+02
449	3	35	Fa2_2122.jpg	50	summ	NaN	NaN	NaN	3.080123e+02	3.110290e+02	NaN	Nan
449	3	36	bid	NaN	NaN	5.250000e+01	-999	60	NaN	Nan	3.190138e+02	3.220633e+02
449	3	37	Fa3_1121.jpg	90	conj	NaN	NaN	NaN	3.300149e+02	3.330321e+02	NaN	Nan
449	3	38	bid	NaN	NaN	9.150000e+01	2.836451e+03	60	NaN	Nan	3.395138e+02	3.425292e+02
